RIAD3582,RIAD3583,RIAD3584,RIAD3585,RIAD3588,RIAD3589,RIAD3590,RIAD3591,RIAD4266,RIAD4267,RIAD4608,RIAD4617,RIAD4618,RIAD4627,RIAD4628,RIAD4635,RIAD4638,RIAD4643,RIAD4644,RIAD4645,RIAD4646,RIAD4652,RIAD4653,RIAD4654,RIAD4655,RIAD4658,RIAD4659,RIAD4662,RIAD4663,RIAD4664,RIAD4665,RIAD4668,RIAD4669,RIAD5409,RIAD5410,RIAD5411,RIAD5412,RIADB512,RIADB513,RIADB514,RIADB515,RIADB516,RIADB517,RIADC217,RIADC218,RIADC234,RIADC235,RIADC388,RIADC880,RIADC891,RIADC892,RIADC893,RIADC894,RIADC895,RIADC896,RIADC897,RIADC898,RIADF185,RIADF187,RIADF188,RIADK129,RIADK133,RIADK205,RIADK206,IDRSSD,RCON9999
,,0,0,0,0,,,0,0,0,,,,0,3,0,,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,0,3,0,37,2019-03-31
,,0,0,0,0,,,0,0,0,,,,0,4,0,,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,4,0,,,0,0,0,0,0,0,0,0,,,,0,1,0,1,242,2019-03-31
,,0,0,0,0,,,0,0,0,,,,3,4,0,,4,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,279,2019-03-31
,,0,0,0,0,,,0,0,0,,,,0,0,0,,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,6,0,1,354,2019-03-31
,,0,0,0,0,,,0,0,0,,,,0,0,0,,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,457,2019-03-31
,,0,0,0,0,,,0,0,2,,,,1,63,0,,1,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,61,0,,,0,0,1,0,0,0,0,0,,,,0,1,0,0,505,2019-03-31
,,0,0,0,0,,,0,0,0,,,,3,9,0,,5,,,,,,,,,,,,,,,0,0,0,0,,,4,0,,,1,0,0,0,,,0,0,0,4,0,2,0,4,,,,0,0,0,4,1155,2019-03-31
,,0,0,0,0,,,0,0,31,,,,0,250,191,,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,12,11,47,1,1351,2019-03-31
,,0,0,0,0,,,0,0,0,,,,2,21,0,,6,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,13,6,2,0,1454,2019-03-31
,,0,0,0,0,,,0,0,0,,,,0,60,7,,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,0,0,43,0,,,0,0,0,0,0,0,0,0,,,,1,9,9,0,1669,2019-03-31
,,0,0,0,0,,,0,0,0,,,,0,0,0,,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,1856,2019-03-31
,,0,0,0,0,,,0,0,1,,,,0,0,0,,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,0,7,0,0,,,0,0,0,14,0,0,0,0,,,,0,0,0,0,2040,2019-03-31
