RIAD3582,RIAD3583,RIAD3584,RIAD3585,RIAD3588,RIAD3589,RIAD3590,RIAD3591,RIAD4266,RIAD4267,RIAD4608,RIAD4617,RIAD4618,RIAD4627,RIAD4628,RIAD4635,RIAD4638,RIAD4643,RIAD4644,RIAD4645,RIAD4646,RIAD4652,RIAD4653,RIAD4654,RIAD4655,RIAD4658,RIAD4659,RIAD4662,RIAD4663,RIAD4664,RIAD4665,RIAD4668,RIAD4669,RIAD5409,RIAD5410,RIAD5411,RIAD5412,RIADB512,RIADB513,RIADB514,RIADB515,RIADB516,RIADB517,RIADC217,RIADC218,RIADC234,RIADC235,RIADC388,RIADC880,RIADC891,RIADC892,RIADC893,RIADC894,RIADC895,RIADC896,RIADC897,RIADC898,RIADF185,RIADF187,RIADF188,RIADK129,RIADK133,RIADK205,RIADK206,IDRSSD,RCON9999
0,0,0,0,0,0,0,0,0,0,0,,,0,5,84,0,0,15,,,,,,0,,,,,,0,,,0,0,0,0,,,3,2,66,24,0,0,0,0,0,,,,,,,,,,,,,,,,,1454,2003-09-30
0,0,0,0,0,0,0,0,0,0,0,,,0,0,205,205,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,1557,2003-09-30
0,0,0,0,0,0,0,6,0,0,18,,,0,28,182,23,0,3,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,143,40,0,0,13,0,0,,,,,,,,,,,,,,,,,1632,2003-09-30
0,0,0,0,0,0,32,5,0,0,2,,,0,0,724,572,0,4,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,115,19,2,0,1,0,0,,,,,,,,,,,,,,,,,1669,2003-09-30
0,0,0,0,0,0,0,0,0,0,7,,,0,0,421,328,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,25,5,68,5,0,0,0,0,0,,,,,,,,,,,,,,,,,1829,2003-09-30
0,0,0,0,0,0,0,0,0,0,0,,,0,0,17,17,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,1856,2003-09-30
0,0,0,0,0,0,0,0,0,0,228,,,0,0,389,169,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,18,0,73,38,0,0,129,0,0,,,,,,,,,,,,,,,,,2040,2003-09-30
0,0,0,0,0,0,0,0,0,0,0,,,0,0,76,7,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,5,1,63,3,0,0,1,0,0,,,,,,,,,,,,,,,,,2161,2003-09-30
0,0,0,0,0,0,0,0,0,0,8,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2376,2003-09-30
0,0,0,0,0,0,0,0,0,0,0,,,0,0,28,24,0,4,,,,,,4,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2451,2003-09-30
0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2554,2003-09-30
0,0,0,0,0,0,0,0,0,0,15,,0,0,0,28,9,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,19,22,0,0,0,0,0,,,,,,,,,,,,,,,,,2732,2003-09-30
0,0,0,0,0,0,0,0,0,0,10,,,0,0,183,8,0,175,,,,,,175,,,,,,0,,,0,0,0,0,,,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,2750,2003-09-30
0,0,0,0,0,0,0,0,0,0,53,,,0,0,3705,3408,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,269,10,0,0,28,0,0,,,,,,,,,,,,,,,,,2938,2003-09-30
0,0,0,0,0,0,0,0,0,0,3,,,0,0,194,2,0,2,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,46,4,2,0,144,0,0,,,,,,,,,,,,,,,,,2956,2003-09-30
0,0,0,0,0,0,0,1,0,0,50,,,0,3,239,63,0,43,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,133,92,0,0,0,0,0,,,,,,,,,,,,,,,,,3252,2003-09-30
0,0,0,0,0,0,0,0,0,0,11,,,0,1,3,0,0,0,,,,,,0,,,,,,1,,,0,0,0,0,,,0,0,3,5,3,0,0,0,0,,,,,,,,,,,,,,,,,3458,2003-09-30
0,0,0,0,0,0,0,0,1041,3,3,,0,0,0,1105,25,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,35,3,35,0,4,0,,,,,,,,,,,,,,,,,,3506,2003-09-30
3,0,0,0,0,1,0,0,0,0,2,,0,0,0,414,166,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,123,20,10,0,122,0,0,,,,,,,,,,,,,,,,,3579,2003-09-30
0,0,0,0,0,0,0,0,0,0,0,,,0,0,18,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,18,6,0,0,0,0,0,,,,,,,,,,,,,,,,,3720,2003-09-30
0,0,0,2,0,0,0,0,0,0,9,,,0,5,59,27,0,3,,,,,,3,,,,,,5,,,0,0,0,0,,,0,0,29,3,6,0,0,0,0,,,,,,,,,,,,,,,,,3953,2003-09-30
0,0,0,0,0,0,0,0,0,0,80,,,0,0,200,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,200,20,0,0,0,0,0,,,,,,,,,,,,,,,,,4138,2003-09-30
0,0,0,0,0,0,0,0,0,0,1,,,0,0,49,1,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,2,0,2,5,0,0,0,44,0,,,,,,,,,,,,,,,,,4147,2003-09-30
100,0,0,12,0,0,0,0,0,0,0,,,0,48,442,87,0,72,,,,,,72,,,,,,48,,,0,0,0,0,,,0,0,161,48,0,0,22,0,0,,,,,,,,,,,,,,,,,4156,2003-09-30
0,0,3,0,0,0,0,0,0,0,0,,,0,0,72,1,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,44,40,11,0,24,0,0,,,,,,,,,,,,,,,,,4231,2003-09-30
0,0,0,0,0,0,0,0,0,0,0,,,0,4,200,5,0,11,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,119,16,0,0,65,0,0,,,,,,,,,,,,,,,,,4437,2003-09-30
0,0,0,0,0,0,0,0,0,0,0,,,0,0,5,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4745,2003-09-30
0,0,0,0,0,0,86,0,0,0,0,,,0,0,306,7,0,2,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,211,51,0,0,0,0,0,,,,,,,,,,,,,,,,,4839,2003-09-30
0,0,0,0,0,0,0,0,0,0,0,,,0,0,3,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,3,1,0,0,0,0,0,,,,,,,,,,,,,,,,,5005,2003-09-30
0,0,0,0,0,0,0,0,0,0,4,,,0,0,88,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,1,0,87,19,0,0,0,0,0,,,,,,,,,,,,,,,,,5050,2003-09-30
0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,5069,2003-09-30
0,0,0,0,0,0,52,0,0,0,5,,,0,12,348,62,0,80,,,,,,80,,,,,,12,,,0,0,0,0,,,22,4,41,18,7,15,17,74,0,,,,,,,,,,,,,,,,,5135,2003-09-30
0,0,0,0,0,0,0,0,0,0,6,,0,0,0,127,82,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,45,24,0,7,0,0,0,,,,,,,,,,,,,,,,,5210,2003-09-30
0,0,0,0,0,0,0,0,0,0,0,,0,0,5,79,18,0,16,,0,0,,0,0,,0,0,,0,0,,0,0,0,13,0,,,8,3,15,6,0,8,0,9,0,,,,,,,,,,,,,,,,,5247,2003-09-30
0,0,0,0,0,0,0,0,0,0,2,,,0,0,15,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,15,21,0,0,0,0,0,,,,,,,,,,,,,,,,,5274,2003-09-30
0,0,0,0,0,85,0,0,0,0,0,,,0,0,9,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,9,2,0,0,0,0,0,,,,,,,,,,,,,,,,,5331,2003-09-30
0,0,0,0,0,0,0,0,0,0,20,,,0,0,4,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,4,1,0,0,0,0,0,,,,,,,,,,,,,,,,,5461,2003-09-30
0,0,0,0,0,0,0,0,0,0,0,,,0,0,8,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,8,2,0,0,0,0,0,,,,,,,,,,,,,,,,,5751,2003-09-30
0,2,0,0,0,0,1965,40,0,1,13,,0,0,45,4986,927,0,142,,0,0,,0,0,,0,0,,0,0,,0,927,13,389,485,,,0,0,124,48,3866,257,133,1306,0,,,,,,,,,,,,,,,,,5939,2003-09-30
0,0,0,0,0,0,0,0,0,0,0,,,0,0,86,26,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,53,15,0,0,7,0,0,,,,,,,,,,,,,,,,,6039,2003-09-30
0,0,0,0,0,0,0,0,0,0,0,,,0,0,60,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,46,8,4,0,14,0,0,,,,,,,,,,,,,,,,,6057,2003-09-30
0,0,0,0,0,0,7,0,0,0,0,,,0,0,188,22,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,131,55,0,0,28,0,0,,,,,,,,,,,,,,,,,6141,2003-09-30
0,0,0,0,0,0,16,3,0,0,28,,,0,2,951,597,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,15,8,261,88,9,3,23,39,0,,,,,,,,,,,,,,,,,6329,2003-09-30
943,0,0,0,0,0,0,0,0,0,85,,0,0,0,1403,131,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,74,12,255,17,0,0,0,0,0,,,,,,,,,,,,,,,,,6972,2003-09-30
0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,7009,2003-09-30
0,0,0,0,0,0,0,0,0,0,0,,,0,0,107,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,18,4,89,28,0,0,0,0,0,,,,,,,,,,,,,,,,,7045,2003-09-30
0,0,0,0,0,0,0,0,0,0,2,,,0,0,9,9,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,7157,2003-09-30
0,0,0,0,0,0,0,0,0,0,17,,0,0,0,132,100,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,25,0,7,1,0,15,0,0,0,,,,,,,,,,,,,,,,,7166,2003-09-30
0,0,0,0,0,0,0,0,0,0,0,,,0,0,10,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,10,0,0,0,0,0,0,,,,,,,,,,,,,,,,,7456,2003-09-30
0,0,0,0,0,0,0,0,0,0,14,,,0,0,147,100,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,47,12,0,0,0,0,0,,,,,,,,,,,,,,,,,7634,2003-09-30
0,0,0,0,0,0,0,0,0,0,12,,,0,8,45,0,0,44,,,,,,39,,,,,,7,,,0,0,0,0,,,0,0,0,0,16,0,1,0,0,,,,,,,,,,,,,,,,,8033,2003-09-30
0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,8417,2003-09-30
0,0,0,0,0,0,0,0,0,0,4,,,0,5,45,0,0,0,,,,,,0,,,,,,5,,,0,0,0,0,,,0,0,45,10,0,0,0,0,0,,,,,,,,,,,,,,,,,8462,2003-09-30
0,0,0,0,0,0,141,0,0,0,69,,0,0,0,3334,2201,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,65,0,,,36,4,242,137,4,0,649,0,0,,,,,,,,,,,,,,,,,8547,2003-09-30
0,0,0,0,0,0,0,0,0,0,0,,,0,0,103,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,103,26,0,0,0,0,,,,,,,,,,,,,,,,,,8631,2003-09-30
0,0,0,0,0,0,0,0,0,0,12,,0,0,0,600,162,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,147,1,,,0,0,241,107,0,9,0,50,0,,,,,,,,,,,,,,,,,9115,2003-09-30
0,0,0,0,0,0,0,0,0,0,8,,0,0,0,32,27,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,5,2,0,0,0,0,0,,,,,,,,,,,,,,,,,9357,2003-09-30
0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,9553,2003-09-30
0,0,0,0,0,0,0,94,0,0,70,,0,0,0,19,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,38,,,0,0,19,5,43,0,0,0,0,,,,,,,,,,,,,,,,,9807,2003-09-30
0,0,0,0,0,0,0,0,0,0,34,,,0,8,34,13,0,0,,,,,,0,,,,,,8,,,0,0,0,0,,,0,0,21,8,0,0,0,0,0,,,,,,,,,,,,,,,,,9955,2003-09-30
0,0,0,42,0,0,0,0,0,0,0,,,0,1,257,15,0,230,,,,,,230,,,,,,1,,,0,0,0,0,,,0,0,12,23,0,0,0,0,0,,,,,,,,,,,,,,,,,10157,2003-09-30
0,0,0,0,0,0,0,0,0,0,89,,,0,0,188,17,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,16,0,141,75,0,0,14,0,0,,,,,,,,,,,,,,,,,10250,2003-09-30
0,0,0,0,0,0,0,0,0,0,0,,,0,0,9,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,9,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,10849,2003-09-30
0,0,0,0,0,0,0,0,0,0,0,,0,0,0,5218,28,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,4984,0,206,48,0,0,0,0,0,,,,,,,,,,,,,,,,,10858,2003-09-30
0,0,0,0,0,0,0,0,0,0,0,,,0,0,83,2,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,65,29,0,0,16,0,0,,,,,,,,,,,,,,,,,11145,2003-09-30
0,0,0,0,0,0,9,9,0,0,0,,,0,156,379,32,0,229,,,,,,0,,,,,,6,,,0,0,0,0,,,0,0,101,12,0,0,8,0,0,,,,,,,,,,,,,,,,,11640,2003-09-30
0,5,0,0,0,0,0,0,0,0,0,,,0,0,12,3,0,0,,,,,,,,,,,,,,,0,0,0,0,,,5,0,4,42,25,0,0,0,0,,,,,,,,,,,,,,,,,11837,2003-09-30
0,6,0,1,0,0,51,221,0,0,839,,,0,306,1803,985,0,536,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,407,13,231,0,0,,,,,,,,,,,,,,,,,12030,2003-09-30
0,0,0,0,0,0,20,0,0,0,20,,,0,7,694,331,0,36,,,,,,21,,,,,,2,,,0,0,0,0,,,0,0,237,47,3,0,41,29,0,,,,,,,,,,,,,,,,,12058,2003-09-30
0,0,0,0,0,0,0,0,0,0,0,,,0,90,605,0,0,516,,,,,,400,,,,,,6,,,0,0,0,0,,,0,0,89,30,0,0,0,0,0,,,,,,,,,,,,,,,,,12142,2003-09-30
0,0,0,0,0,0,0,0,0,0,0,,,0,0,43,18,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,3,0,16,6,6,0,6,0,0,,,,,,,,,,,,,,,,,12245,2003-09-30
2702,165,0,0,198,151,2963,774,4980,0,8158,8158,0,0,282,133586,58592,0,2064,58592,0,0,0,0,281,4980,0,0,0,0,104,0,0,0,0,8323,346,0,0,0,0,52784,16756,41,19,452,247,0,,,,,,,,,,,,,,,,,12311,2003-09-30
0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,12357,2003-09-30
0,0,0,0,0,0,0,0,0,0,0,,,0,0,3,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,2,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,12647,2003-09-30
0,0,0,0,0,0,7,0,0,0,0,,,0,0,28,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,10,16,0,0,11,0,0,,,,,,,,,,,,,,,,,12656,2003-09-30
0,0,0,0,0,0,0,0,0,0,0,,,0,0,8,8,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,12937,2003-09-30
0,0,0,0,0,0,151,0,0,0,43,,0,0,0,718,122,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,322,155,15,4,122,1,0,,,,,,,,,,,,,,,,,12946,2003-09-30
0,0,0,0,0,0,47,0,4,16,14,,,0,0,119,17,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,51,16,0,0,0,0,0,,,,,,,,,,,,,,,,,12955,2003-09-30
0,0,0,0,0,0,0,0,0,0,0,,,0,0,562,459,0,0,,,,,,,,,,,,,,,0,0,0,1,,,2,0,20,12,0,0,81,0,0,,,,,,,,,,,,,,,,,13037,2003-09-30
0,0,0,0,0,0,0,0,0,0,1,,0,0,0,128,103,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,25,3,0,0,0,0,0,,,,,,,,,,,,,,,,,13103,2003-09-30
0,0,0,0,0,0,0,0,0,0,28,,,0,0,6,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,6,33,0,0,0,0,0,,,,,,,,,,,,,,,,,13251,2003-09-30
0,0,0,0,665,240,3744,2512,0,0,2963,,0,0,0,18464,10555,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,189,10,,,0,0,2909,1012,14,17,68,334,0,,,,,,,,,,,,,,,,,13309,2003-09-30
0,0,0,51,0,0,0,0,0,0,2,,,0,0,20,0,0,20,,,,,,20,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,13457,2003-09-30
0,0,0,0,0,0,0,0,0,0,0,,,0,0,49,0,0,33,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,16,9,0,0,0,0,0,,,,,,,,,,,,,,,,,14052,2003-09-30
0,0,0,0,0,0,0,0,0,0,24,,,0,8,168,5,0,34,,,,,,34,,,,,,8,,,0,0,0,0,,,0,0,112,42,0,0,17,0,0,,,,,,,,,,,,,,,,,14155,2003-09-30
0,0,0,0,0,0,70,0,0,0,224,,0,0,0,435,123,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,72,32,0,0,0,170,,,,,,,,,,,,,,,,,,14258,2003-09-30
0,0,0,0,0,3,0,49,209,1731,8794,8794,0,0,1377,58403,46979,0,5151,46979,0,0,0,0,0,209,0,0,0,0,0,1731,0,0,0,5,0,0,0,0,0,5984,2763,215,0,8,67,0,,,,,,,,,,,,,,,,,14409,2003-09-30
0,0,0,0,0,0,130,39,9,5,6,,,0,0,139,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,14454,2003-09-30
0,0,0,0,0,0,0,85,0,0,0,,,0,9,34,0,0,3,,,,,,0,,,,,,5,,,0,0,0,0,,,0,0,11,34,1,0,20,0,,,,,,,,,,,,,,,,,,14650,2003-09-30
0,0,0,0,0,0,0,0,0,0,1,,,0,0,9,0,0,2,,,,,,2,,,,,,0,,,0,0,0,0,,,0,0,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,14753,2003-09-30
0,0,0,0,0,0,0,0,0,0,0,,,0,0,93,55,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,9,1,29,12,0,0,0,0,0,,,,,,,,,,,,,,,,,14865,2003-09-30
0,0,0,0,0,0,0,0,0,0,6,,,0,0,12,12,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,14931,2003-09-30
0,0,0,0,0,0,0,0,0,0,0,,,0,1,118,0,0,0,,,,,,0,,,,,,0,,,0,0,1,0,,,0,0,116,23,0,0,0,1,0,,,,,,,,,,,,,,,,,14940,2003-09-30
0,0,0,0,0,0,0,0,593,12,46,,0,0,0,642,39,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,10,64,0,0,0,0,0,,,,,,,,,,,,,,,,,15536,2003-09-30
0,0,0,0,0,0,0,0,0,0,56,,,0,0,395,109,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,195,59,0,0,91,0,0,,,,,,,,,,,,,,,,,16337,2003-09-30
0,0,0,0,0,0,0,8,0,0,0,,,0,13,166,85,0,21,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,60,10,0,0,0,0,0,,,,,,,,,,,,,,,,,16458,2003-09-30
0,0,0,0,0,0,0,0,0,0,1,,,0,0,163,30,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,133,16,0,0,0,0,0,,,,,,,,,,,,,,,,,16551,2003-09-30
0,0,0,0,0,0,0,0,0,0,0,,,0,0,159,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,64,16,0,0,67,28,0,,,,,,,,,,,,,,,,,16748,2003-09-30
0,0,0,0,0,0,0,0,0,0,5,,0,0,0,1008,1008,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,16766,2003-09-30
0,0,0,0,0,0,0,0,0,0,0,,,0,0,34,20,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,14,1,0,0,0,0,0,,,,,,,,,,,,,,,,,16944,2003-09-30
0,0,0,0,0,0,0,0,0,0,1,,,0,0,19,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,19,3,0,0,0,0,0,,,,,,,,,,,,,,,,,16953,2003-09-30
0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,17110,2003-09-30
119,22,0,0,0,0,256,0,0,0,57,,0,0,36,1287,408,0,136,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,6,332,78,0,0,36,0,0,,,,,,,,,,,,,,,,,17147,2003-09-30
0,0,0,0,0,0,0,0,0,0,4,,,0,0,31,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,31,9,4,0,0,0,0,,,,,,,,,,,,,,,,,17259,2003-09-30
0,0,0,0,0,0,0,138,0,0,94,,0,0,0,1163,301,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,32,0,,,163,21,611,109,0,18,9,47,0,,,,,,,,,,,,,,,,,17464,2003-09-30
0,0,0,0,0,0,0,0,279,150,4,,,0,0,287,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,8,8,0,0,0,0,0,,,,,,,,,,,,,,,,,17549,2003-09-30
0,0,0,0,527,30,0,3,0,0,16,,,0,1,706,96,0,19,,,,,,19,,,,,,1,,,0,0,0,0,,,0,0,64,15,8,0,0,0,0,,,,,,,,,,,,,,,,,17839,2003-09-30
0,0,0,0,0,0,0,0,0,0,0,,,0,0,6,5,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,17950,2003-09-30
25,0,0,5,0,0,0,15,0,0,28,,,0,0,173,60,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,5,0,83,37,0,0,0,0,0,,,,,,,,,,,,,,,,,18050,2003-09-30
0,0,0,0,0,0,0,0,0,0,0,,,0,0,297,16,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,78,0,281,0,,,,,,,,,,,,,,,,,18135,2003-09-30
0,0,0,0,0,0,0,0,276,65,168,,0,0,0,1101,780,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,16,2,29,2,0,1,0,0,0,,,,,,,,,,,,,,,,,18368,2003-09-30
