RIAD3582,RIAD3583,RIAD3584,RIAD3585,RIAD3588,RIAD3589,RIAD3590,RIAD3591,RIAD4266,RIAD4267,RIAD4608,RIAD4617,RIAD4618,RIAD4627,RIAD4628,RIAD4635,RIAD4638,RIAD4643,RIAD4644,RIAD4645,RIAD4646,RIAD4652,RIAD4653,RIAD4654,RIAD4655,RIAD4658,RIAD4659,RIAD4662,RIAD4663,RIAD4664,RIAD4665,RIAD4668,RIAD4669,RIAD5409,RIAD5410,RIAD5411,RIAD5412,RIADB512,RIADB513,RIADB514,RIADB515,RIADB516,RIADB517,RIADC217,RIADC218,RIADC234,RIADC235,RIADC388,RIADC880,RIADC891,RIADC892,RIADC893,RIADC894,RIADC895,RIADC896,RIADC897,RIADC898,RIADF185,RIADF187,RIADF188,RIADK129,RIADK133,RIADK205,RIADK206,IDRSSD,RCON9999
,,0,0,0,0,,,0,0,0,,,0,0,9,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,9,8,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,2161,2010-03-31
,,0,0,0,0,,,0,0,0,,0,0,0,71,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,71,0,0,0,,,,,,2376,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,195,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,2,0,0,0,122,0,,,0,0,71,0,0,0,0,0,,,,,,,,2451,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,2554,2010-03-31
,,0,0,0,0,,,0,0,0,,0,0,0,751,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,0,10,0,0,0,0,,,0,0,751,0,0,0,0,0,0,0,,,,,,2732,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,20,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,20,1,0,0,0,0,,,0,0,0,0,0,1,0,0,,,,,,,,2750,2010-03-31
,,50,0,0,0,,,0,0,32,,0,0,0,1305,347,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,59,288,,,0,0,0,22,39,1,15,10,,,151,0,454,7,219,2,0,5,0,0,,,,,,2938,2010-03-31
,,0,0,0,0,,,0,0,11,,,0,5,86,16,0,32,,,,,,32,,,,,,5,,,0,0,0,0,,,0,0,38,65,1,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,3252,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,3458,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,202,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,2,0,0,0,0,,,0,0,202,0,0,0,0,0,,,,,,,,3720,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,80,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,6,1,0,0,0,42,,,0,0,0,0,32,0,0,0,,,,,,,,3953,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,10,1115,950,0,17,,,,,,,,,,,,,,,0,0,0,0,,,0,0,13,21,0,0,0,0,,,100,0,24,0,0,0,11,0,,,,,,,,4138,2010-03-31
,,0,0,0,0,,,0,0,24,,,0,2,601,2,0,0,,,,,,0,,,,,,0,,,0,2,0,0,,,0,0,69,7,90,0,111,59,,,0,0,360,36,0,0,0,0,,,,,,,,4156,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,699,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,8,0,0,0,0,,,0,0,0,0,699,0,0,0,,,,,,,,4231,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,1,268,0,0,12,,,,,,,,,,,,,,,0,0,0,0,,,0,0,256,3,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,4437,2010-03-31
,,0,0,0,0,,,0,0,0,,0,0,0,338,1,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,27,3,0,0,30,0,,,0,0,277,0,3,0,0,0,0,0,,,,,,4839,2010-03-31
,,0,0,0,0,,,0,0,0,,0,0,0,7009,2772,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,446,0,,,3430,10,0,3,0,2,361,0,0,0,,,,,,5005,2010-03-31
,,0,0,0,0,,,0,0,0,,0,0,0,10,10,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,5069,2010-03-31
,,0,0,50,0,,,0,0,0,,0,0,0,223,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,27,12,0,0,121,0,,,0,0,25,0,0,0,0,0,0,0,,,,,,5135,2010-03-31
,,0,0,0,0,,,0,0,0,,0,0,0,77,11,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,66,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,5210,2010-03-31
,,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,5331,2010-03-31
,,0,0,0,0,,,0,0,5,,0,0,0,9,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,3,0,0,1,0,0,,,0,0,5,0,1,0,0,0,0,0,,,,,,5461,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,5751,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,5,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,5,10,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,6039,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,4,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,4,4,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,6141,2010-03-31
,,0,0,0,0,,,0,0,9,,0,0,0,3394,217,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,352,0,,,19,1,537,70,0,0,220,459,,,449,14,907,0,0,19,234,0,0,0,,,,,,6329,2010-03-31
,,0,0,0,0,,,0,0,11,,0,0,0,18031,7228,0,0,,0,0,,0,0,,,0,,0,0,,,4043,0,0,0,,,0,0,850,0,0,0,0,0,,,299,2,6948,61,1300,0,1406,30,0,0,,,,,,6972,2010-03-31
,,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,7009,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,52,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,52,7,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,7045,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,1,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,1,1,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,7157,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,7456,2010-03-31
,,0,0,0,0,,,0,0,2,,,0,0,1234,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,3,4,0,0,11,0,,,190,0,0,0,1030,0,0,0,,,,,,,,7634,2010-03-31
,,0,0,0,0,,,0,0,1,,,0,22,24,0,0,0,,,,,,0,,,,,,22,,,0,0,0,0,,,0,0,18,1,0,0,6,0,,,0,0,0,0,0,0,0,0,,,,,,,,8033,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,21,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,21,18,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,8462,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,18,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,1,2,0,0,17,0,,,0,0,0,0,0,0,0,0,,,,,,,,8631,2010-03-31
,,0,0,0,0,,,0,0,0,,0,0,0,1,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,1,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,9357,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,9553,2010-03-31
,,0,0,0,0,,,0,0,17,,0,0,0,3047,65,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,33,0,,,0,0,2949,40,0,0,0,0,0,0,,,,,,9807,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,1,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,1,3,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,9955,2010-03-31
,,0,0,27,0,,,0,2,0,,,0,0,1253,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,1,1,0,0,0,0,,,692,0,69,0,464,0,0,0,,,,,,,,10157,2010-03-31
,,7,0,0,0,,,0,0,0,,0,0,21,2290,1147,0,44,,0,0,,0,0,,,0,,0,0,,,0,0,200,0,,,0,0,97,12,0,6,97,241,,,5,0,344,0,12,5,96,0,0,0,,,,,,10250,2010-03-31
,,0,0,0,18,,,0,0,0,,0,0,0,343,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,145,0,,,0,0,198,0,0,0,0,0,0,0,,,,,,10849,2010-03-31
,,0,0,0,0,,,0,0,3,,0,0,14,89,0,0,46,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,9,20,0,1,0,13,0,,0,0,3,0,0,0,18,0,0,0,,,,,,10858,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,65,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,39,4,0,0,26,0,,,0,0,0,0,0,0,0,0,,,,,,,,11145,2010-03-31
,,0,45,0,0,,,0,0,154,,0,0,13,46,7,0,8,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,15,0,2,0,0,0,,,0,0,16,0,0,0,0,0,0,0,,,,,,11640,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,478,278,0,3,,,,,,,,,,,,,,,0,0,41,0,,,2,0,4,0,0,0,0,0,,,0,0,0,0,0,0,150,0,,,,,,,,11837,2010-03-31
,,90,388,0,0,,,0,0,132,,0,0,12,2132,12,0,11,,0,0,,0,11,,,0,,0,12,,,0,0,0,0,,,0,0,12,221,214,1,383,0,,,0,0,610,200,754,316,260,0,0,0,,,,,,12030,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,33,178,0,0,34,,,,,,,,,,,,,,,0,0,0,0,,,0,0,22,11,0,0,0,0,,,0,0,0,0,122,0,0,0,,,,,,,,12142,2010-03-31
,,0,0,0,0,,,0,0,1,,,0,0,193,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,14,0,0,0,53,0,,,0,0,0,0,126,0,0,0,,,,,,,,12245,2010-03-31
,,188,0,4841,399,,,7849,1833,9997,9997,0,0,1551,262920,61352,0,3433,61352,0,0,0,0,188,,,0,0,0,9,,,49511,5453,20715,935,0,0,0,0,19650,5932,4599,1066,21857,27610,,6289,12384,510,28021,397,13031,41,41801,1298,1560,695,1138,,,,,12311,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,1,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,9,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,12647,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,3,2,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,1,1,1,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,12656,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,80,80,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,12937,2010-03-31
,,0,0,0,0,,,0,0,7,,0,0,0,475,214,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,92,58,2,0,16,0,,,104,0,0,0,49,0,0,0,0,0,,,,,,12946,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,280,260,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,2,0,0,0,20,,,0,0,0,0,0,0,0,0,,,,,,,,12955,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,3,8,1,0,3,,,,,,,,,,,,,,,0,0,0,0,,,0,8,4,2,1,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,13037,2010-03-31
,,0,0,0,0,,,0,0,3,,0,0,0,825,8,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,206,46,0,0,84,0,,,0,0,267,0,0,0,260,0,0,0,,,,,,13103,2010-03-31
,,0,0,0,0,,,0,0,2,,,0,3,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,13251,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,13457,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,16,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,15,4,,,,,,,,14052,2010-03-31
,,0,0,0,0,,,0,0,4,,,0,4,44,22,0,2,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,11,4,6,0,9,0,,,0,0,0,0,0,0,0,0,,,,,,,,14155,2010-03-31
,,0,0,0,0,,,24,0,0,,,0,0,24,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,14454,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,14,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,11,8,0,0,0,0,,,0,0,3,0,0,0,0,0,,,,,,,,14650,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,12,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,12,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,14753,2010-03-31
,,0,0,0,0,,,0,0,1,,,0,0,57,5,0,52,,,,,,52,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,14865,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,14977,2010-03-31
,,0,0,90,0,,,0,0,30,,0,0,3,2074,329,0,4,,0,0,,0,0,,,0,,0,0,,,0,0,4,0,,,0,0,142,36,0,0,876,1,,,7,0,280,5,118,0,223,0,0,0,,,,,,16337,2010-03-31
,,0,0,0,0,,,0,0,3,,,0,5,46,28,0,7,,,,,,,,,,,,,,,0,0,0,0,,,0,0,3,1,1,0,0,0,,,8,0,0,0,0,0,0,0,,,,,,,,16458,2010-03-31
,,0,0,0,0,,,0,0,2,,,0,0,144,11,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,4,1,0,0,34,0,,,0,0,95,5,0,0,0,0,,,,,,,,16551,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,1,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,1,3,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,16748,2010-03-31
,,0,0,0,0,,,0,0,1,,,0,0,37,14,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,23,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,16944,2010-03-31
,,0,0,0,0,,,0,0,4,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,16953,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,17110,2010-03-31
,,115,0,172,0,,,54,0,245,,0,0,18,18264,12398,0,801,,0,0,,0,801,,,0,,0,16,,,0,0,200,4,,,1,3,595,212,220,16,1045,57,,,7,0,68,12,259,85,2492,17,0,0,,,,,,17147,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,21,3,0,0,3,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,17259,2010-03-31
,,681,0,0,0,,,0,0,1031,,0,0,23,13495,3550,0,0,,0,0,,0,0,,,0,,0,0,,,760,0,438,1,,,23,5,704,112,0,2,158,26,,,106,0,7308,334,0,0,501,0,0,0,,,,,,17464,2010-03-31
,,0,0,0,0,,,0,0,1,,,0,0,3,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,3,1,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,17950,2010-03-31
,,0,0,0,0,,,0,0,4,,,0,16,77,0,0,42,,,,,,,,,,,,,,,0,0,0,0,,,0,0,24,7,0,0,0,0,,,11,0,0,0,0,0,0,0,,,,,,,,18050,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,12,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,10,0,0,2,0,2,,,0,0,0,0,0,0,0,0,,,,,,,,18135,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,18377,2010-03-31
,,0,0,0,0,,,0,0,0,,0,0,0,142,1,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,27,4,0,0,75,0,,,0,0,0,0,29,0,10,0,0,0,,,,,,18827,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,263,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,179,63,0,0,0,0,,,0,0,84,0,0,0,0,0,,,,,,,,18836,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,3,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,3,1,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,18854,2010-03-31
,,1,0,0,0,,,0,0,3,,,0,0,30,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,18,0,0,0,11,0,,,0,0,0,0,0,0,0,0,,,,,,,,18957,2010-03-31
,,0,0,0,0,,,0,0,4,,,0,0,3,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,3,1,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,19356,2010-03-31
,,0,0,4,2,,,0,0,0,,0,0,40,6625,1,0,57,,0,0,,0,0,,,0,,0,0,,,0,0,1504,0,,,0,0,0,38,0,0,0,22,,,763,0,2463,0,1041,1,770,3,0,0,,,,,,19730,2010-03-31
,,361,0,0,0,,,0,0,0,,,0,5,1097,0,0,8,,,,,,,,,,,,,,,0,0,0,0,,,0,0,11,3,3,0,250,0,,,0,0,260,0,0,0,207,0,,,,,,,,19936,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,19972,2010-03-31
,,0,0,0,0,,,0,0,5,,,0,0,123,83,0,0,,,,,,0,,,,,,0,,,0,0,39,4,,,0,0,1,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,20053,2010-03-31
,,0,0,207,0,,,0,0,80,,,0,0,755,5,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,7,0,3,191,44,,,0,45,118,0,190,8,0,0,,,,,,,,20370,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,22,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,22,10,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,20512,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,2,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,2,1,1,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,20633,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,5,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,5,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,20857,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,2417,5,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,0,0,0,598,0,,,1802,0,0,0,12,0,0,0,,,,,,,,20866,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,21256,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,21359,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,21630,2010-03-31
,,0,0,0,0,,,0,0,1,,,0,4,7,0,0,5,,,,,,5,,,,,,4,,,0,0,0,0,,,0,0,2,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,21658,2010-03-31
,,0,0,0,0,,,0,0,42,,,0,0,76,9,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,67,11,3,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,22048,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,237,3,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,11,0,0,0,0,0,,,0,0,0,0,223,0,0,0,,,,,,,,22356,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,15,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,1,0,14,10,48,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,22459,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,2,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,2,4,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,22543,2010-03-31
,,0,0,0,0,,,0,0,0,,,0,0,33,8,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,25,0,,,,,,,,22552,2010-03-31
