RIAD3582,RIAD3583,RIAD3584,RIAD3585,RIAD3588,RIAD3589,RIAD3590,RIAD3591,RIAD4266,RIAD4267,RIAD4608,RIAD4617,RIAD4618,RIAD4627,RIAD4628,RIAD4635,RIAD4638,RIAD4643,RIAD4644,RIAD4645,RIAD4646,RIAD4652,RIAD4653,RIAD4654,RIAD4655,RIAD4658,RIAD4659,RIAD4662,RIAD4663,RIAD4664,RIAD4665,RIAD4668,RIAD4669,RIAD5409,RIAD5410,RIAD5411,RIAD5412,RIADB512,RIADB513,RIADB514,RIADB515,RIADB516,RIADB517,RIADC217,RIADC218,RIADC234,RIADC235,RIADC388,RIADC880,RIADC891,RIADC892,RIADC893,RIADC894,RIADC895,RIADC896,RIADC897,RIADC898,RIADF185,RIADF187,RIADF188,RIADK129,RIADK133,RIADK205,RIADK206,IDRSSD,RCON9999
0,0,0,0,0,0,0,0,0,0,0,,,0,6,119,0,0,22,,,,,,0,,,,,,0,,,0,0,0,0,,,3,2,94,31,0,0,0,0,0,,,,,,,,,,,,,,,,,1454,2003-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,205,205,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,1557,2003-12-31
0,0,0,0,0,0,0,7,0,0,24,,,0,29,219,34,0,3,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,169,46,0,0,13,0,0,,,,,,,,,,,,,,,,,1632,2003-12-31
0,0,0,0,0,0,32,5,0,0,2,,,0,0,797,572,0,10,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,172,27,2,0,11,0,0,,,,,,,,,,,,,,,,,1669,2003-12-31
0,0,0,0,0,0,0,0,0,0,9,,,0,0,835,606,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,52,5,177,6,0,0,0,0,0,,,,,,,,,,,,,,,,,1829,2003-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,18,18,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,1856,2003-12-31
0,0,0,0,0,0,0,0,0,0,232,,,0,0,486,217,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,20,0,120,55,1,0,129,0,0,,,,,,,,,,,,,,,,,2040,2003-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,99,7,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,12,1,79,4,0,0,1,0,0,,,,,,,,,,,,,,,,,2161,2003-12-31
0,0,0,0,0,0,0,0,0,0,8,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2376,2003-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,29,24,0,4,,,,,,4,,,,,,0,,,0,0,0,0,,,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2451,2003-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2554,2003-12-31
0,0,0,0,0,0,0,0,0,0,29,,0,0,0,46,9,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,37,25,0,0,0,0,0,,,,,,,,,,,,,,,,,2732,2003-12-31
0,0,0,0,0,0,0,0,0,0,10,,,0,0,234,42,0,192,,,,,,192,,,,,,0,,,0,0,0,0,,,0,0,0,0,14,0,0,0,0,,,,,,,,,,,,,,,,,2750,2003-12-31
0,0,0,0,0,0,0,0,0,0,89,,,0,0,4253,3868,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,357,20,0,0,28,0,0,,,,,,,,,,,,,,,,,2938,2003-12-31
0,0,0,0,0,0,0,0,0,0,3,,,0,0,209,4,0,2,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,46,4,2,0,157,0,0,,,,,,,,,,,,,,,,,2956,2003-12-31
0,0,0,0,0,0,1,1,0,0,52,,,0,3,969,178,0,540,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,250,120,0,0,0,0,0,,,,,,,,,,,,,,,,,3252,2003-12-31
0,0,0,0,0,0,0,0,0,0,11,,,0,1,3,0,0,0,,,,,,0,,,,,,1,,,0,0,0,0,,,0,0,3,8,3,0,0,0,0,,,,,,,,,,,,,,,,,3458,2003-12-31
0,0,0,0,0,0,0,0,1072,3,5,,0,0,0,1356,25,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,98,3,35,0,161,0,,,,,,,,,,,,,,,,,,3506,2003-12-31
3,0,0,0,2,1,0,0,0,0,6,,0,0,0,896,265,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,280,29,11,0,346,0,0,,,,,,,,,,,,,,,,,3579,2003-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,37,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,37,10,0,0,0,0,0,,,,,,,,,,,,,,,,,3720,2003-12-31
0,0,0,4,0,0,0,0,0,0,22,,,0,6,1015,782,0,183,,,,,,183,,,,,,6,,,0,0,0,0,,,0,0,50,5,6,0,0,0,0,,,,,,,,,,,,,,,,,3953,2003-12-31
0,0,0,0,0,0,0,0,0,0,80,,,0,0,226,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,226,25,0,0,0,0,0,,,,,,,,,,,,,,,,,4138,2003-12-31
0,0,0,0,0,0,0,0,0,0,1,,,0,0,49,1,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,2,0,2,5,0,0,0,44,0,,,,,,,,,,,,,,,,,4147,2003-12-31
157,0,0,15,0,0,0,0,0,0,0,,,0,48,595,170,0,72,,,,,,72,,,,,,48,,,0,0,0,0,,,0,0,169,63,21,0,27,0,0,,,,,,,,,,,,,,,,,4156,2003-12-31
0,0,3,0,0,0,58,0,0,0,0,,,0,0,192,17,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,67,45,17,0,47,0,0,,,,,,,,,,,,,,,,,4231,2003-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,5,272,41,0,21,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,145,24,0,0,65,0,0,,,,,,,,,,,,,,,,,4437,2003-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,15,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,6,0,0,0,9,0,0,,,,,,,,,,,,,,,,,4745,2003-12-31
0,0,0,0,0,0,86,0,0,0,0,,,0,1,609,38,0,9,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,476,67,0,0,0,0,0,,,,,,,,,,,,,,,,,4839,2003-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,3,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,3,1,0,0,0,0,0,,,,,,,,,,,,,,,,,5005,2003-12-31
0,0,0,0,0,0,0,0,0,0,6,,,0,0,112,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,6,1,106,26,0,0,0,0,0,,,,,,,,,,,,,,,,,5050,2003-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,5069,2003-12-31
0,0,0,0,0,0,52,0,0,0,5,,,0,30,419,91,0,95,,,,,,95,,,,,,30,,,0,0,0,0,,,26,5,64,20,7,15,17,74,0,,,,,,,,,,,,,,,,,5135,2003-12-31
0,0,0,0,0,0,0,0,0,0,6,,0,0,0,170,82,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,56,32,0,7,32,0,0,,,,,,,,,,,,,,,,,5210,2003-12-31
0,0,0,0,0,0,0,0,0,0,0,,0,0,5,99,19,0,26,,0,0,,0,0,,0,0,,0,0,,0,0,0,13,0,,,8,3,17,9,0,27,0,16,0,,,,,,,,,,,,,,,,,5247,2003-12-31
0,0,0,0,0,0,0,0,0,0,2,,,0,0,68,40,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,28,26,0,0,0,0,0,,,,,,,,,,,,,,,,,5274,2003-12-31
0,0,0,0,0,85,0,0,0,0,0,,,0,0,12,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,12,3,0,0,0,0,0,,,,,,,,,,,,,,,,,5331,2003-12-31
0,0,0,0,0,0,0,0,0,0,26,,,0,0,104,100,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,4,1,0,411,0,0,0,,,,,,,,,,,,,,,,,5461,2003-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,38,19,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,19,2,0,0,0,0,0,,,,,,,,,,,,,,,,,5751,2003-12-31
19,3,0,0,0,0,7687,40,0,1,14,,0,0,59,11795,1381,0,191,,0,0,,0,0,,0,0,,0,0,,0,1381,14,447,597,,,0,1,168,55,3874,358,236,1666,0,,,,,,,,,,,,,,,,,5939,2003-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,202,98,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,1,0,96,25,0,0,7,0,0,,,,,,,,,,,,,,,,,6039,2003-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,84,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,46,8,4,0,38,0,0,,,,,,,,,,,,,,,,,6057,2003-12-31
0,0,0,0,0,0,7,0,0,0,0,,,0,0,206,22,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,149,66,0,0,28,0,0,,,,,,,,,,,,,,,,,6141,2003-12-31
0,0,0,0,0,0,16,10,0,0,31,,,0,2,1504,991,0,0,,,,,,0,,,,,,2,,,0,0,0,0,,,150,29,277,90,10,4,31,39,0,,,,,,,,,,,,,,,,,6329,2003-12-31
943,0,0,0,0,0,81,4,0,0,86,,0,0,0,1680,135,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,109,12,331,18,0,0,0,81,0,,,,,,,,,,,,,,,,,6972,2003-12-31
0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,7009,2003-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,142,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,18,5,124,41,0,0,0,0,0,,,,,,,,,,,,,,,,,7045,2003-12-31
0,0,0,0,0,0,0,0,0,0,2,,,0,0,11,10,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,1,3,0,0,0,0,0,,,,,,,,,,,,,,,,,7157,2003-12-31
0,0,0,0,0,0,0,0,0,0,19,,0,0,0,342,301,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,29,1,12,1,0,15,0,0,0,,,,,,,,,,,,,,,,,7166,2003-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,11,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,11,2,0,0,0,0,0,,,,,,,,,,,,,,,,,7456,2003-12-31
0,0,0,0,0,0,0,0,0,0,14,,,0,0,219,130,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,89,16,0,0,0,0,0,,,,,,,,,,,,,,,,,7634,2003-12-31
0,0,0,0,0,0,0,0,0,0,13,,,0,8,147,1,0,100,,,,,,100,,,,,,8,,,0,0,0,0,,,0,0,29,3,60,0,17,0,0,,,,,,,,,,,,,,,,,8033,2003-12-31
0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,8417,2003-12-31
0,0,0,0,0,0,0,0,0,0,5,,,0,6,66,0,0,15,,,,,,15,,,,,,6,,,0,0,0,0,,,0,0,51,13,0,0,0,0,0,,,,,,,,,,,,,,,,,8462,2003-12-31
0,0,0,0,0,0,2171,0,0,0,97,,0,0,0,7544,4088,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,90,0,,,38,4,331,165,13,0,826,0,0,,,,,,,,,,,,,,,,,8547,2003-12-31
0,0,0,0,0,0,0,69,0,0,0,,,0,0,186,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,186,28,0,0,0,0,,,,,,,,,,,,,,,,,,8631,2003-12-31
0,0,0,0,0,0,0,4,0,0,24,,0,0,0,654,162,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,147,1,,,0,0,295,110,0,20,0,50,0,,,,,,,,,,,,,,,,,9115,2003-12-31
0,0,0,0,0,0,0,0,0,0,8,,0,0,0,95,89,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,6,3,0,0,0,0,0,,,,,,,,,,,,,,,,,9357,2003-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,18,0,0,18,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,9553,2003-12-31
0,0,0,0,0,0,229,705,0,0,70,,0,0,0,252,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,40,,,0,0,23,6,43,0,0,0,0,,,,,,,,,,,,,,,,,9807,2003-12-31
0,0,0,0,0,0,0,0,0,0,35,,,0,8,39,13,0,0,,,,,,0,,,,,,8,,,0,0,0,0,,,0,0,26,11,0,0,0,0,0,,,,,,,,,,,,,,,,,9955,2003-12-31
0,0,0,42,0,0,0,0,0,0,0,,,0,5,565,15,0,532,,,,,,505,,,,,,5,,,0,0,0,0,,,0,0,18,25,0,0,0,0,0,,,,,,,,,,,,,,,,,10157,2003-12-31
0,0,0,0,0,0,0,0,0,0,89,,,0,0,273,27,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,18,0,214,90,0,0,14,0,0,,,,,,,,,,,,,,,,,10250,2003-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,9,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,9,3,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,10849,2003-12-31
0,0,0,0,0,0,0,0,0,0,0,,0,0,0,6132,55,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,5796,0,281,71,0,0,0,0,0,,,,,,,,,,,,,,,,,10858,2003-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,118,21,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,78,36,5,0,19,0,0,,,,,,,,,,,,,,,,,11145,2003-12-31
0,0,0,0,0,0,14,9,0,0,0,,,0,243,581,99,0,325,,,,,,0,,,,,,9,,,0,0,0,0,,,0,0,120,14,0,0,23,0,0,,,,,,,,,,,,,,,,,11640,2003-12-31
0,5,0,0,0,0,0,0,0,0,0,,,0,0,88,75,0,2,,,,,,,,,,,,,,,0,0,0,0,,,5,0,3,50,25,0,3,0,0,,,,,,,,,,,,,,,,,11837,2003-12-31
26,6,193,2,0,0,223,224,0,0,870,,,0,374,3519,1474,0,963,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,445,15,640,0,0,,,,,,,,,,,,,,,,,12030,2003-12-31
0,0,29,5,0,0,31,0,0,0,20,,,0,11,1170,591,0,67,,,,,,48,,,,,,5,,,0,0,0,0,,,0,0,315,72,3,0,108,29,0,,,,,,,,,,,,,,,,,12058,2003-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,102,687,0,0,533,,,,,,400,,,,,,8,,,0,0,0,0,,,0,0,154,42,0,0,0,0,0,,,,,,,,,,,,,,,,,12142,2003-12-31
0,0,0,0,0,0,28,0,0,0,0,,,0,0,92,18,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,6,1,18,6,6,0,22,0,0,,,,,,,,,,,,,,,,,12245,2003-12-31
3402,367,0,0,263,162,9130,1998,6835,0,13786,13786,0,0,282,201609,95364,0,2076,95364,0,0,0,0,349,6835,0,0,0,0,132,0,0,0,0,11819,449,0,0,0,0,71206,22386,83,30,473,692,0,,,,,,,,,,,,,,,,,12311,2003-12-31
0,0,0,0,0,0,58,0,0,0,0,,,0,0,213,142,0,10,,,,,,8,,,,,,0,,,0,0,0,0,,,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,12357,2003-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,7,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,4,0,3,0,1,0,0,0,0,,,,,,,,,,,,,,,,,12647,2003-12-31
0,0,0,0,0,0,7,2,0,0,0,,,0,0,54,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,36,20,0,0,11,0,0,,,,,,,,,,,,,,,,,12656,2003-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,8,8,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,12937,2003-12-31
0,0,0,0,0,0,339,0,0,0,56,,0,0,0,1634,625,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,437,199,16,6,232,1,0,,,,,,,,,,,,,,,,,12946,2003-12-31
0,0,0,0,0,0,47,0,13,16,14,,,0,0,145,23,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,62,26,0,0,0,0,0,,,,,,,,,,,,,,,,,12955,2003-12-31
0,0,0,0,0,0,0,0,0,0,5,,,0,0,710,600,0,0,,,,,,,,,,,,,,,0,0,0,0,,,2,0,27,13,1,0,81,0,0,,,,,,,,,,,,,,,,,13037,2003-12-31
0,0,0,0,0,0,0,0,0,0,1,,0,0,0,453,425,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,28,4,0,0,0,0,0,,,,,,,,,,,,,,,,,13103,2003-12-31
0,0,0,0,0,0,0,0,0,0,28,,,0,0,118,35,0,67,,,,,,67,,,,,,0,,,0,0,0,0,,,0,0,16,41,0,0,0,0,0,,,,,,,,,,,,,,,,,13251,2003-12-31
0,0,0,0,665,408,10275,3085,0,0,6580,,0,0,0,37601,21992,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,189,10,,,0,0,4041,1462,121,18,97,342,0,,,,,,,,,,,,,,,,,13309,2003-12-31
0,0,0,141,0,0,0,0,0,0,2,,,0,12,20,0,0,20,,,,,,20,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,13457,2003-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,100,0,0,34,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,31,10,0,0,35,0,0,,,,,,,,,,,,,,,,,14052,2003-12-31
0,0,0,0,0,0,0,0,0,0,27,,,0,8,300,115,0,34,,,,,,34,,,,,,8,,,0,0,0,0,,,0,0,134,47,0,0,17,0,0,,,,,,,,,,,,,,,,,14155,2003-12-31
0,0,0,0,0,0,70,0,0,0,248,,0,0,0,447,123,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,84,41,0,0,0,170,,,,,,,,,,,,,,,,,,14258,2003-12-31
0,0,0,0,0,4,0,386,246,1748,9659,9659,0,0,1940,73885,57254,0,7398,57254,0,0,0,0,0,246,0,0,0,0,0,1748,0,0,0,277,0,0,0,0,0,8545,3791,249,0,30,135,0,,,,,,,,,,,,,,,,,14409,2003-12-31
0,0,0,0,0,0,130,39,16,7,8,,,0,0,146,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,14454,2003-12-31
0,0,0,0,0,0,0,85,0,0,0,,,0,9,63,0,0,3,,,,,,0,,,,,,5,,,0,0,0,0,,,0,0,23,44,1,0,37,0,,,,,,,,,,,,,,,,,,14650,2003-12-31
0,0,0,0,0,0,0,0,0,0,1,,,0,1,16,0,0,2,,,,,,2,,,,,,1,,,0,0,0,0,,,0,0,14,0,0,0,0,0,0,,,,,,,,,,,,,,,,,14753,2003-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,102,58,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,12,1,32,17,0,0,0,0,0,,,,,,,,,,,,,,,,,14865,2003-12-31
0,0,0,0,0,0,0,0,0,0,7,,,0,0,12,12,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,14931,2003-12-31
53,0,0,0,0,0,0,0,0,0,0,,,0,0,173,0,0,2,,,,,,0,,,,,,0,,,0,0,1,0,,,0,0,116,41,0,0,0,1,0,,,,,,,,,,,,,,,,,14940,2003-12-31
0,0,0,0,0,0,0,0,659,14,165,,0,0,0,751,44,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,17,93,0,0,0,31,0,,,,,,,,,,,,,,,,,15536,2003-12-31
0,0,0,0,0,0,76,12,0,0,56,,,0,0,484,139,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,254,70,0,0,15,0,0,,,,,,,,,,,,,,,,,16337,2003-12-31
0,0,0,0,0,0,0,14,0,0,0,,,0,16,185,91,0,34,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,60,12,0,0,0,0,0,,,,,,,,,,,,,,,,,16458,2003-12-31
0,0,0,0,0,0,0,0,0,0,4,,,0,0,204,60,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,132,20,0,0,12,0,0,,,,,,,,,,,,,,,,,16551,2003-12-31
50,0,0,0,0,0,0,0,0,0,0,,,0,0,226,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,64,21,1,0,84,28,0,,,,,,,,,,,,,,,,,16748,2003-12-31
0,0,0,0,0,0,0,0,0,0,5,,0,0,0,1353,1353,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,16766,2003-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,34,20,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,14,5,0,0,0,0,0,,,,,,,,,,,,,,,,,16944,2003-12-31
0,0,0,0,0,0,0,0,0,0,1,,,0,0,20,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,20,4,0,0,0,0,0,,,,,,,,,,,,,,,,,16953,2003-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,17110,2003-12-31
144,22,0,0,0,0,354,0,0,0,83,,0,0,44,5241,1779,0,2466,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,0,6,458,128,4,0,40,0,0,,,,,,,,,,,,,,,,,17147,2003-12-31
0,0,0,0,0,0,0,0,0,0,4,,,0,0,54,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,54,16,5,0,0,0,0,,,,,,,,,,,,,,,,,17259,2003-12-31
0,0,0,0,0,0,0,138,0,0,173,,0,0,0,1473,371,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,32,0,,,233,34,763,145,0,18,9,65,0,,,,,,,,,,,,,,,,,17464,2003-12-31
0,0,0,0,0,0,0,0,301,166,5,,,0,0,311,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,10,10,0,0,0,0,0,,,,,,,,,,,,,,,,,17549,2003-12-31
0,0,0,0,527,30,50,3,0,0,17,,,0,4,861,96,0,66,,,,,,66,,,,,,4,,,0,0,0,0,,,0,0,105,25,9,0,17,0,0,,,,,,,,,,,,,,,,,17839,2003-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,16,5,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,11,1,0,0,0,0,0,,,,,,,,,,,,,,,,,17950,2003-12-31
25,0,0,5,0,0,0,15,0,0,30,,,0,0,237,79,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,12,0,121,63,0,0,0,0,0,,,,,,,,,,,,,,,,,18050,2003-12-31
0,0,0,0,0,0,0,0,0,0,0,,,0,0,497,16,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,166,0,481,0,,,,,,,,,,,,,,,,,18135,2003-12-31
0,0,0,0,0,0,0,0,281,77,244,,0,0,0,1111,780,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,,,16,2,34,2,1,0,0,0,0,,,,,,,,,,,,,,,,,18368,2003-12-31
