RIAD3582,RIAD3583,RIAD3584,RIAD3585,RIAD3588,RIAD3589,RIAD3590,RIAD3591,RIAD4266,RIAD4267,RIAD4608,RIAD4617,RIAD4618,RIAD4627,RIAD4628,RIAD4635,RIAD4638,RIAD4643,RIAD4644,RIAD4645,RIAD4646,RIAD4652,RIAD4653,RIAD4654,RIAD4655,RIAD4658,RIAD4659,RIAD4662,RIAD4663,RIAD4664,RIAD4665,RIAD4668,RIAD4669,RIAD5409,RIAD5410,RIAD5411,RIAD5412,RIADB512,RIADB513,RIADB514,RIADB515,RIADB516,RIADB517,RIADC217,RIADC218,RIADC234,RIADC235,RIADC388,RIADC880,RIADC891,RIADC892,RIADC893,RIADC894,RIADC895,RIADC896,RIADC897,RIADC898,RIADF185,RIADF187,RIADF188,RIADK129,RIADK133,RIADK205,RIADK206,IDRSSD,RCON9999
,,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,2376,2008-06-30
,,0,0,0,0,,,0,0,0,,,0,0,18,2,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,2,0,0,0,14,0,,,0,0,0,0,0,0,0,0,,,,,,,,2451,2008-06-30
,,0,0,0,0,,,0,0,1,,,0,0,26,26,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,2554,2008-06-30
,,0,0,0,0,,,0,0,17,,0,0,0,22,17,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,5,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,2732,2008-06-30
,,0,0,0,0,,,0,0,17,,,0,0,27,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,27,0,1,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,2750,2008-06-30
,,0,0,0,0,,,0,0,32,,0,0,6,719,384,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,14,0,,,0,0,37,21,0,99,32,43,,,0,0,0,0,209,0,0,0,0,0,,,,,,2938,2008-06-30
,,0,10,0,0,,,0,0,30,,,0,6,261,58,0,28,,,,,,28,,,,,,6,,,0,0,0,0,,,0,0,158,85,5,0,0,0,,,0,0,0,0,0,0,17,29,,,,,,,,3252,2008-06-30
,,0,0,0,0,,,0,0,0,,,0,0,5,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,1,0,0,0,0,0,,,0,0,4,0,0,0,0,0,,,,,,,,3458,2008-06-30
,,0,0,0,0,,,0,0,0,,,0,0,3,0,0,3,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,3720,2008-06-30
,,0,6,0,0,,,0,0,76,,,0,15,145,4,0,101,,,,,,101,,,,,,15,,,0,0,0,0,,,0,0,32,13,0,0,8,0,,,0,0,0,0,0,0,0,0,,,,,,,,3953,2008-06-30
,,0,0,0,0,,,0,0,1,,,0,18,320,53,0,48,,,,,,,,,,,,,,,0,0,0,0,,,0,0,181,41,2,0,21,0,,,0,0,0,0,0,0,17,0,,,,,,,,4138,2008-06-30
,,4,0,0,0,,,0,0,157,,,0,5,387,25,0,285,,,,,,285,,,,,,5,,,0,0,4,0,,,0,0,46,7,0,0,22,0,,,0,0,0,0,0,0,1,5,,,,,,,,4156,2008-06-30
,,0,0,0,0,,,0,0,2,,,0,0,37,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,37,28,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,4231,2008-06-30
,,0,0,0,0,,,0,0,3,,,0,8,78,0,0,8,,,,,,,,,,,,,,,0,0,42,0,,,0,0,28,7,0,0,0,0,,,0,0,0,6,0,0,0,0,,,,,,,,4437,2008-06-30
,,0,0,68,0,,,0,0,0,,,0,5,106,0,0,15,,,,,,,,,,,,,,,0,0,0,0,,,0,0,23,5,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,4839,2008-06-30
,,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,5005,2008-06-30
,,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,5069,2008-06-30
,,0,0,0,0,,,0,0,0,,0,0,0,118,15,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,2,2,19,6,0,0,4,0,,,0,0,78,0,0,0,0,0,0,0,,,,,,5135,2008-06-30
,,0,0,0,0,,,0,0,5,,0,0,0,202,118,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,34,16,0,0,0,0,,,0,0,0,0,50,0,0,0,0,0,,,,,,5210,2008-06-30
,,0,0,47,0,,,0,0,0,,0,0,0,1668,403,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,1,0,0,0,0,0,,,3,0,1214,0,0,0,0,0,0,0,,,,,,5331,2008-06-30
,,0,0,0,0,,,0,0,0,,0,0,0,101,94,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,7,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,5461,2008-06-30
,,0,0,0,0,,,0,0,0,,,0,0,14,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,6,0,0,0,8,0,,,0,0,0,0,0,0,0,0,,,,,,,,5751,2008-06-30
,,0,0,0,0,,,0,0,0,,,0,0,36,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,4,0,26,4,0,0,0,0,,,0,0,0,0,0,0,6,0,,,,,,,,6039,2008-06-30
,,0,0,0,0,,,0,0,5,,,0,0,48,28,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,8,11,12,4,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,6141,2008-06-30
,,0,0,0,0,,,0,0,28,,0,0,1,1299,186,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,62,2,1024,148,57,2,27,0,,,0,0,0,2,0,1,0,0,0,0,,,,,,6329,2008-06-30
,,0,0,0,0,,,0,0,0,,0,0,0,3091,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,118,2,0,0,0,0,,,2973,0,0,0,0,86,0,0,0,0,,,,,,6972,2008-06-30
,,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,7009,2008-06-30
,,0,0,0,0,,,0,0,0,,,0,0,58,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,2,0,56,12,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,7045,2008-06-30
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,7157,2008-06-30
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,7456,2008-06-30
,,0,0,0,0,,,0,0,0,,,0,0,102,75,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,27,16,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,7634,2008-06-30
,,0,0,0,0,,,0,0,4,,,0,49,29,0,0,27,,,,,,20,,,,,,49,,,0,0,0,0,,,0,0,2,5,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,8033,2008-06-30
,,0,0,0,0,,,0,0,0,,,0,43,20,0,0,12,,,,,,12,,,,,,43,,,0,0,0,0,,,0,0,8,9,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,8462,2008-06-30
,,0,0,0,0,,,0,0,0,,,0,0,10,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,10,4,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,8631,2008-06-30
,,0,0,0,0,,,0,0,19,,0,0,0,1220,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,1220,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,9357,2008-06-30
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,9553,2008-06-30
,,0,0,0,0,,,0,0,0,,0,0,0,13918,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,14,0,,,0,0,0,0,0,0,2,34,,,12423,0,0,0,0,0,1445,0,0,0,,,,,,9807,2008-06-30
,,0,0,0,0,,,0,0,0,,,0,0,3,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,3,6,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,9955,2008-06-30
,,0,0,0,0,,,0,0,0,,,0,0,365,11,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,4,0,0,0,0,0,,,0,0,0,0,350,0,0,0,,,,,,,,10157,2008-06-30
,,0,0,0,0,,,0,0,11,,0,0,31,503,60,0,67,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,10,4,66,18,0,0,0,36,,,0,0,13,0,251,0,0,0,0,0,,,,,,10250,2008-06-30
,,0,0,0,0,,,0,0,0,,0,0,0,122,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,2,0,0,70,20,52,28,0,0,,,,,,10849,2008-06-30
,,0,0,0,0,,,0,0,111,,0,0,50,1575,252,0,0,,0,0,,0,0,,,0,,0,50,,,0,0,0,0,,,1249,0,74,88,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,10858,2008-06-30
,,0,0,0,0,,,0,0,6,,,0,0,264,177,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,35,4,0,0,52,0,,,0,0,0,0,0,0,0,0,,,,,,,,11145,2008-06-30
,,0,0,0,0,,,0,0,0,,,0,92,432,211,0,99,,,,,,0,,,,,,3,,,0,0,0,0,,,0,0,59,28,0,0,63,0,,,0,0,0,0,0,0,0,0,,,,,,,,11640,2008-06-30
,,0,0,0,0,,,0,0,4,,,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,7,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,11837,2008-06-30
,,41,143,0,0,,,0,0,435,,0,0,0,1550,443,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,303,373,364,62,484,60,,,0,0,186,119,33,366,0,0,0,0,,,,,,12030,2008-06-30
,,0,0,0,0,,,0,0,0,,,0,33,108,0,0,30,,,,,,0,,,,,,19,,,0,0,0,0,,,0,0,21,15,0,0,57,0,0,,0,0,0,0,0,0,0,0,,,,,,,,12058,2008-06-30
,,0,0,0,0,,,0,0,10,,,0,65,127,1,0,98,,,,,,,,,,,,,,,0,0,0,0,,,2,0,15,6,0,0,11,0,,,0,0,0,0,0,0,0,0,,,,,,,,12142,2008-06-30
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,2,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,12245,2008-06-30
,,93,9,1271,66,,,10911,2565,4268,4268,0,0,9428,192049,20547,0,61454,20547,0,0,0,0,0,,,0,0,0,26,,,0,0,19473,1548,0,0,0,14,44798,10693,592,4,6149,3722,,3311,1502,6,8899,10,787,8,12443,1381,7600,1461,1104,,,,,12311,2008-06-30
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,12647,2008-06-30
,,0,0,0,0,,,0,0,0,,,0,0,5,4,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,1,1,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,12656,2008-06-30
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,12937,2008-06-30
,,0,0,0,0,,,0,0,170,,0,0,25,461,134,0,0,,0,0,,0,0,,,0,,0,25,,,0,0,0,0,,,0,0,152,75,10,0,25,0,,,150,0,0,0,0,0,0,0,0,0,,,,,,12946,2008-06-30
,,0,0,0,0,,,0,0,0,,,0,0,228,210,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,0,2,0,0,18,,,0,0,0,0,0,0,0,0,,,,,,,,12955,2008-06-30
,,0,0,0,0,,,0,0,12,,,0,0,389,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,2,3,11,20,2,0,376,0,,,0,0,0,0,0,0,0,0,,,,,,,,13037,2008-06-30
,,0,0,0,0,,,0,0,0,,0,0,0,439,191,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,248,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,13103,2008-06-30
,,0,0,0,0,,,0,0,2,,,0,9,0,0,0,0,,,,,,0,,,,,,3,,,0,0,0,0,,,0,0,0,0,2,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,13251,2008-06-30
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,13457,2008-06-30
,,0,0,0,0,,,0,0,2,,,0,0,61,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,16,0,0,0,45,0,,,0,0,0,0,0,0,0,0,,,,,,,,14052,2008-06-30
,,0,0,0,0,,,0,0,35,,,0,21,282,206,0,42,,,,,,19,,,,,,3,,,0,0,0,0,,,0,0,34,12,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,14155,2008-06-30
,,0,0,0,0,,,0,0,10,,0,0,0,398,385,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,13,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,14258,2008-06-30
,,0,0,0,0,,,0,0,0,,,0,0,52,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,52,0,0,0,0,0,,,,,,,,14454,2008-06-30
,,0,0,0,0,,,0,0,0,,,0,0,149,136,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,11,12,1,0,2,0,,,0,0,0,0,0,0,0,0,,,,,,,,14650,2008-06-30
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,14753,2008-06-30
,,0,0,0,0,,,0,0,0,,,0,0,4,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,4,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,14865,2008-06-30
,,0,0,0,0,,,0,0,0,,,0,0,25,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,25,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,14977,2008-06-30
,,0,0,0,0,,,0,145,3,,0,0,0,3366,1854,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,19,0,,,0,0,132,10,0,0,72,48,,,0,0,0,0,0,4,1241,0,0,0,,,,,,15536,2008-06-30
,,0,0,0,0,,,0,0,49,,0,0,28,1539,247,0,31,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,498,22,0,0,139,0,,,0,0,624,0,0,0,0,0,0,0,,,,,,16337,2008-06-30
,,0,0,0,0,,,0,0,6,,,0,4,15,0,0,7,,,,,,,,,,,,,,,0,0,0,0,,,0,0,1,1,0,0,0,7,,,0,0,0,0,0,0,0,3,,,,,,,,16458,2008-06-30
,,0,0,0,0,,,0,0,20,,,0,2,213,45,0,1,,,,,,,,,,,,,,,0,0,0,1,,,0,0,19,6,0,0,13,0,,,44,0,41,0,27,0,23,0,,,,,,,,16551,2008-06-30
,,0,0,0,0,,,0,0,0,,,0,0,45,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,45,12,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,16748,2008-06-30
,,0,0,0,0,,,0,0,0,,,0,0,1,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,1,1,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,16944,2008-06-30
,,0,0,0,0,,,0,0,2,,,0,0,9,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,9,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,16953,2008-06-30
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,150,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,17110,2008-06-30
,,0,0,36,36,,,0,0,649,,0,0,193,6600,2939,0,22,,0,0,,0,0,,,0,,0,0,,,0,0,98,3,,,0,0,1302,513,173,60,722,82,,,585,104,0,14,64,42,750,58,0,0,,,,,,17147,2008-06-30
,,0,0,0,0,,,0,0,1,,,0,9,9,0,0,9,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,17259,2008-06-30
,,0,50,0,0,,,0,0,459,,0,0,0,14954,2764,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,279,0,,,161,41,1093,217,0,0,0,29,,,0,0,10326,29,302,53,0,4,0,0,,,,,,17464,2008-06-30
,,0,0,0,0,,,0,0,56,,,0,0,43,11,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,12,14,1,3,20,0,,,0,0,0,0,0,0,0,0,,,,,,,,17839,2008-06-30
,,0,0,0,0,,,0,0,1,,,0,0,2,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,2,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,17950,2008-06-30
,,0,0,0,0,,,0,0,12,,,0,39,131,31,0,36,,,,,,,,,,,,,,,0,0,0,0,,,0,0,64,52,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,18050,2008-06-30
,,0,0,0,0,,,0,0,0,,,0,0,6,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,6,,,0,0,0,0,0,0,0,0,,,,,,,,18135,2008-06-30
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,18377,2008-06-30
,,0,0,0,0,,,0,0,0,,0,0,0,471,0,0,0,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,163,11,2,0,8,0,,,0,0,0,0,0,0,300,0,0,0,,,,,,18827,2008-06-30
,,0,0,0,0,,,0,0,0,,,0,0,167,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,167,48,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,18836,2008-06-30
,,0,0,0,0,,,0,0,24,,,0,0,94,80,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,14,3,1,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,18854,2008-06-30
,,0,0,0,0,,,0,0,14,,,0,4,722,350,0,4,,,,,,0,,,,,,2,,,0,0,0,0,,,0,0,34,2,4,0,4,0,,,330,0,0,0,0,0,0,0,,,,,,,,18957,2008-06-30
,,0,0,0,0,,,0,0,3,,,0,0,2,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,2,2,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,19356,2008-06-30
,,0,0,0,0,,,0,0,0,,0,0,53,488,17,0,173,,0,0,,0,0,,,0,,0,0,,,0,0,0,0,,,0,0,14,1,1,0,0,0,,,0,0,0,0,284,0,0,0,0,0,,,,,,19730,2008-06-30
,,0,0,0,0,,,0,0,28,,,0,0,43,17,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,21,5,1,0,5,0,,,0,0,0,0,0,6,0,0,,,,,,,,19936,2008-06-30
,,0,0,0,0,,,0,0,0,,,0,0,11,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,0,0,0,11,0,0,,0,0,0,0,0,0,0,0,,,,,,,,19972,2008-06-30
,,0,34,0,0,,,0,0,2,,,0,0,191,50,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,20,227,0,21,0,,,120,0,0,0,0,0,0,0,,,,,,,,20053,2008-06-30
,,0,0,0,0,,,0,0,3,,,0,3,70,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,52,24,0,0,0,13,,,0,0,0,0,5,1,0,0,,,,,,,,20147,2008-06-30
,,0,0,0,0,,,0,0,3,,,0,0,703,646,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,51,14,0,0,0,0,,,0,0,6,0,0,0,0,0,,,,,,,,20259,2008-06-30
,,0,0,0,0,,,0,0,0,,,0,0,193,62,0,0,,,,,,,,,,,,,,,62,0,0,0,,,0,0,3,11,0,0,0,29,,,0,0,2,0,0,0,97,0,,,,,,,,20370,2008-06-30
,,0,0,0,0,,,0,0,2,,,0,0,7,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,7,18,0,0,0,0,,,0,0,0,0,0,0,0,2,,,,,,,,20512,2008-06-30
,,0,0,0,0,,,0,0,13,,,0,0,26,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,8,17,7,0,18,0,,,0,0,0,0,0,0,0,0,,,,,,,,20633,2008-06-30
,,0,0,0,0,,,0,0,40,,,0,0,1443,341,0,0,,,,,,,,,,,,,,,0,0,400,0,,,0,0,0,6,2,0,42,39,,,391,7,230,0,0,0,0,0,,,,,,,,20839,2008-06-30
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,20857,2008-06-30
,,0,0,0,0,,,0,0,85,,,0,0,626,184,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,13,0,0,0,0,0,,,429,0,0,0,0,0,0,0,,,,,,,,20866,2008-06-30
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,21256,2008-06-30
,,0,0,0,0,,,0,0,0,,,0,0,0,0,0,0,,,,,,0,,,,,,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,,,21359,2008-06-30
