RCFDJJ03,RCONJJ03,RIAD3123,RIAD4230,RIAD4605,RIAD5523,RIADB522,RIADC079,RIADC233,RIADC389,RIADC390,RIADC435,RIADC781,RIADJH88,RIADJH89,RIADJH90,RIADJH91,RIADJH92,RIADJH93,RIADJH94,RIADJH95,RIADJH96,RIADJH97,RIADJH98,RIADJH99,RIADJJ00,RIADJJ01,RIADJJ02,RIADMG93,RIADMG94,IDRSSD,RCON9999
,,1464,62,381,0,1433,412,0,0,0,0,,,,,,,,,,,,,,,,,,,41629,2004-09-30
,,4672,177,41,0,4617,163,0,,,0,,,,,,,,,,,,,,,,,,,41647,2004-09-30
,,325,6,3,0,330,14,0,0,0,0,,,,,,,,,,,,,,,,,,,41759,2004-09-30
,,2485,0,4,0,2487,6,0,0,0,0,,,,,,,,,,,,,,,,,,,41825,2004-09-30
,,433,13,0,0,423,3,0,0,0,0,,,,,,,,,,,,,,,,,,,41937,2004-09-30
,,413,0,1,0,412,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41955,2004-09-30
,,516,162,40,0,357,43,0,0,0,0,,,,,,,,,,,,,,,,,,,42037,2004-09-30
,,342,190,16,0,251,115,0,,,0,,,,,,,,,,,,,,,,,,,42055,2004-09-30
,,624,30,49,0,565,20,0,0,0,0,,,,,,,,,,,,,,,,,,,42354,2004-09-30
,,43162,7295,955,0,37385,7456,4983,0,0,0,,,,,,,,,,,,,,,,,,,42420,2004-09-30
,,3628,1232,132,0,3223,947,-12,0,0,0,,,,,,,,,,,,,,,,,,,42448,2004-09-30
,,617,0,57,0,725,165,0,0,0,0,,,,,,,,,,,,,,,,,,,42457,2004-09-30
,,169940,13432,21366,0,149405,34799,20536,0,0,0,,,,,,,,,,,,,,,,,,,42541,2004-09-30
,,1284,731,15,0,866,328,0,0,0,0,,,,,,,,,,,,,,,,,,,43052,2004-09-30
,,2553,468,134,0,2303,352,0,0,0,0,,,,,,,,,,,,,,,,,,,43155,2004-09-30
,,59347,4827,113,0,60863,2876,-3580,0,0,0,,,,,,,,,,,,,,,,,,,43173,2004-09-30
,,1133,542,116,0,1395,854,-66,,,0,,,,,,,,,,,,,,,,,,,43324,2004-09-30
,,18,0,0,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,43351,2004-09-30
,,226,7,2,0,223,6,0,0,0,0,,,,,,,,,,,,,,,,,,,43454,2004-09-30
,,2245,251,30,0,1985,21,0,0,0,0,,,,,,,,,,,,,,,,,,,43511,2004-09-30
,,433,23,2,0,419,11,0,0,0,0,,,,,,,,,,,,,,,,,,,43641,2004-09-30
,,569,144,4,0,567,146,0,0,0,0,,,,,,,,,,,,,,,,,,,43744,2004-09-30
,,363,0,10,0,413,60,0,0,0,0,,,,,,,,,,,,,,,,,,,43856,2004-09-30
,,1507,0,159,0,1601,253,0,0,0,0,,,,,,,,,,,,,,,,,,,43959,2004-09-30
,,1465,180,59,0,1437,211,0,0,0,0,,,,,,,,,,,,,,,,,,,44040,2004-09-30
,,16786,3702,110,0,15681,2707,0,0,0,0,,,,,,,,,,,,,,,,,,,44134,2004-09-30
,,3114,461,186,0,2844,377,0,0,0,211,,,,,,,,,,,,,,,,,,,44433,2004-09-30
,,709,108,3,0,747,149,0,0,0,0,,,,,,,,,,,,,,,,,,,44451,2004-09-30
,,4872,1594,77,0,3280,79,0,0,0,0,,,,,,,,,,,,,,,,,,,44602,2004-09-30
,,2005,465,77,0,2108,645,0,0,0,0,,,,,,,,,,,,,,,,,,,44741,2004-09-30
,,558,30,25,0,537,34,0,0,0,0,,,,,,,,,,,,,,,,,,,44750,2004-09-30
,,605,62,42,0,637,136,0,0,0,0,,,,,,,,,,,,,,,,,,,44929,2004-09-30
,,635,49,9,0,640,63,0,0,0,0,,,,,,,,,,,,,,,,,,,45038,2004-09-30
,,815,153,178,0,611,127,0,0,0,0,,,,,,,,,,,,,,,,,,,45047,2004-09-30
,,624,0,12,0,612,0,0,0,0,0,,,,,,,,,,,,,,,,,,,45056,2004-09-30
,,1144,90,12,0,1100,58,0,0,0,0,,,,,,,,,,,,,,,,,,,45430,2004-09-30
,,122,0,0,0,132,10,0,0,0,0,,,,,,,,,,,,,,,,,,,45458,2004-09-30
,,2635,180,84,0,2444,73,0,0,0,0,,,,,,,,,,,,,,,,,,,45551,2004-09-30
,,3471,45,25,0,3529,128,0,0,0,0,,,,,,,,,,,,,,,,,,,45560,2004-09-30
,,26859,6600,1725,0,25607,6489,-584,0,0,0,,,,,,,,,,,,,,,,,,,45627,2004-09-30
,,277,81,0,0,196,0,0,0,0,0,,,,,,,,,,,,,,,,,,,45775,2004-09-30
,,1237,140,49,0,1144,96,0,0,0,0,,,,,,,,,,,,,,,,,,,46053,2004-09-30
,,901,135,73,0,750,57,0,0,0,0,,,,,,,,,,,,,,,,,,,46941,2004-09-30
,,213,9,60,0,183,39,0,0,0,0,,,,,,,,,,,,,,,,,,,47153,2004-09-30
,,1252,498,16,0,2900,2162,0,0,0,0,,,,,,,,,,,,,,,,,,,47247,2004-09-30
,,336,27,0,0,312,3,0,0,0,0,,,,,,,,,,,,,,,,,,,47256,2004-09-30
,,493,0,30,0,496,33,0,0,0,0,,,,,,,,,,,,,,,,,,,47452,2004-09-30
,,1641,0,9,0,1660,28,0,0,0,0,,,,,,,,,,,,,,,,,,,47500,2004-09-30
,,225,0,1,0,334,110,0,0,0,0,,,,,,,,,,,,,,,,,,,48057,2004-09-30
,,133,6,0,0,128,1,0,0,0,0,,,,,,,,,,,,,,,,,,,48150,2004-09-30
,,3813,715,22,0,3253,177,0,0,0,0,,,,,,,,,,,,,,,,,,,48374,2004-09-30
,,290,0,8,0,290,8,0,0,0,0,,,,,,,,,,,,,,,,,,,48440,2004-09-30
,,808,90,1,0,723,6,0,0,0,0,,,,,,,,,,,,,,,,,,,48552,2004-09-30
,,44,9,0,0,38,3,0,0,0,0,,,,,,,,,,,,,,,,,,,48673,2004-09-30
,,2042,450,46,0,1549,3,0,0,0,0,,,,,,,,,,,,,,,,,,,48730,2004-09-30
,,1099,321,0,0,778,0,0,0,0,0,,,,,,,,,,,,,,,,,,,49054,2004-09-30
,,433,0,9,0,429,5,0,0,0,0,,,,,,,,,,,,,,,,,,,49148,2004-09-30
,,1732,633,104,0,1515,520,0,0,0,0,,,,,,,,,,,,,,,,,,,49241,2004-09-30
,,968,0,2,0,1012,46,0,0,0,0,,,,,,,,,,,,,,,,,,,49344,2004-09-30
,,521,15,85,0,445,24,0,0,0,0,,,,,,,,,,,,,,,,,,,49540,2004-09-30
,,167,5,1,0,199,38,0,0,0,0,,,,,,,,,,,,,,,,,,,49643,2004-09-30
,,1104,72,103,0,1421,492,0,0,0,0,,,,,,,,,,,,,,,,,,,49652,2004-09-30
,,7674,1150,418,0,7457,1351,0,0,0,0,,,,,,,,,,,,,,,,,,,49821,2004-09-30
,,362,5,23,0,419,85,0,0,0,0,,,,,,,,,,,,,,,,,,,49858,2004-09-30
,,541,115,1,0,430,5,0,0,0,0,,,,,,,,,,,,,,,,,,,49951,2004-09-30
,,433,63,35,0,437,102,0,0,0,0,,,,,,,,,,,,,,,,,,,50144,2004-09-30
,,2293,0,118,0,2175,0,0,0,0,0,,,,,,,,,,,,,,,,,,,50461,2004-09-30
,,216,18,61,0,145,8,0,0,0,0,,,,,,,,,,,,,,,,,,,50546,2004-09-30
,,527,90,53,0,476,92,0,0,0,0,,,,,,,,,,,,,,,,,,,50854,2004-09-30
,,569,42,227,0,704,197,-207,0,0,0,,,,,,,,,,,,,,,,,,,50957,2004-09-30
,,1234,75,50,0,1221,112,0,0,0,0,,,,,,,,,,,,,,,,,,,51253,2004-09-30
,,451,144,4,0,404,101,0,0,0,0,,,,,,,,,,,,,,,,,,,51347,2004-09-30
,,552,90,11,0,608,157,0,0,0,0,,,,,,,,,,,,,,,,,,,51356,2004-09-30
,,837,13,3,0,974,153,0,0,0,0,,,,,,,,,,,,,,,,,,,51459,2004-09-30
,,300,118,7,0,202,27,0,0,0,0,,,,,,,,,,,,,,,,,,,51730,2004-09-30
,,1122,50,7,0,1098,33,0,0,0,0,,,,,,,,,,,,,,,,,,,51842,2004-09-30
,,1753,90,12,0,1657,6,0,0,0,0,,,,,,,,,,,,,,,,,,,51972,2004-09-30
,,254,15,6,0,262,29,0,0,0,0,,,,,,,,,,,,,,,,,,,52410,2004-09-30
,,136,0,14,0,173,51,0,0,3,0,,,,,,,,,,,,,,,,,,,52456,2004-09-30
,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,52719,2004-09-30
,,367,42,76,0,355,106,0,0,0,0,,,,,,,,,,,,,,,,,,,52951,2004-09-30
,,151,0,16,0,151,16,0,0,0,0,,,,,,,,,,,,,,,,,,,53015,2004-09-30
,,10490,1582,345,0,9646,1083,0,0,0,0,,,,,,,,,,,,,,,,,,,53033,2004-09-30
,,77,0,1,0,100,24,0,0,0,0,,,,,,,,,,,,,,,,,,,53051,2004-09-30
,,1100,308,18,0,860,86,0,0,0,0,,,,,,,,,,,,,,,,,,,53239,2004-09-30
,,157,52,4,0,169,68,0,0,0,0,,,,,,,,,,,,,,,,,,,53453,2004-09-30
,,208,0,10,0,224,26,0,0,0,0,,,,,,,,,,,,,,,,,,,53752,2004-09-30
,,439,80,0,0,417,58,0,0,0,0,,,,,,,,,,,,,,,,,,,54049,2004-09-30
,,1993,225,72,0,1958,262,0,0,0,0,,,,,,,,,,,,,,,,,,,54058,2004-09-30
,,122,37,2,0,123,40,0,0,0,0,,,,,,,,,,,,,,,,,,,54357,2004-09-30
,,4644,980,41,0,4034,411,0,0,0,0,,,,,,,,,,,,,,,,,,,54375,2004-09-30
,,735,81,18,0,669,33,0,0,0,0,,,,,,,,,,,,,,,,,,,54441,2004-09-30
,,728,90,16,0,691,69,0,0,0,0,,,,,,,,,,,,,,,,,,,54656,2004-09-30
,,548,60,0,0,569,81,0,0,0,0,,,,,,,,,,,,,,,,,,,55176,2004-09-30
,,2197,675,109,0,1880,467,0,0,0,0,,,,,,,,,,,,,,,,,,,55251,2004-09-30
,,2411,270,42,0,2191,92,0,0,0,0,,,,,,,,,,,,,,,,,,,55336,2004-09-30
,,601,68,56,0,510,33,0,0,0,0,,,,,,,,,,,,,,,,,,,55635,2004-09-30
,,367,100,96,0,346,175,0,0,0,0,,,,,,,,,,,,,,,,,,,55653,2004-09-30
,,819,173,4,0,682,40,0,0,0,0,,,,,,,,,,,,,,,,,,,56230,2004-09-30
,,930,95,4,0,931,100,0,0,0,0,,,,,,,,,,,,,,,,,,,56258,2004-09-30
,,3285,586,263,0,3176,740,0,0,0,0,,,,,,,,,,,,,,,,,,,56351,2004-09-30
,,254,18,0,0,245,9,0,0,0,0,,,,,,,,,,,,,,,,,,,56427,2004-09-30
,,1368,315,56,0,1226,229,0,0,0,0,,,,,,,,,,,,,,,,,,,56548,2004-09-30
,,14340,2440,189,0,12403,692,0,0,0,0,,,,,,,,,,,,,,,,,,,56557,2004-09-30
,,3314,1126,53,0,3014,879,0,0,0,0,,,,,,,,,,,,,,,,,,,56717,2004-09-30
,,607,147,16,0,596,147,-5,0,0,0,,,,,,,,,,,,,,,,,,,56726,2004-09-30
,,483,45,5,0,436,3,0,0,0,0,,,,,,,,,,,,,,,,,,,57040,2004-09-30
,,4176,300,18,0,4137,279,0,0,0,0,,,,,,,,,,,,,,,,,,,57134,2004-09-30
,,1092,168,39,0,915,30,0,0,0,0,,,,,,,,,,,,,,,,,,,57228,2004-09-30
,,683,64,166,0,851,398,0,0,0,0,,,,,,,,,,,,,,,,,,,57255,2004-09-30
,,1521,82,4,0,1456,21,0,0,0,0,,,,,,,,,,,,,,,,,,,57451,2004-09-30
,,443,9,1,0,441,8,0,0,0,0,,,,,,,,,,,,,,,,,,,57572,2004-09-30
,,877,21,8,0,867,19,0,0,0,0,,,,,,,,,,,,,,,,,,,57956,2004-09-30
,,761,260,104,0,696,299,0,0,0,0,,,,,,,,,,,,,,,,,,,58074,2004-09-30
,,1605,15,30,0,1585,25,0,0,0,0,,,,,,,,,,,,,,,,,,,58207,2004-09-30
,,1212,319,48,0,1143,298,0,0,0,0,,,,,,,,,,,,,,,,,,,58225,2004-09-30
,,25883,3817,1423,0,23247,2604,0,,,0,,,,,,,,,,,,,,,,,,,58243,2004-09-30
,,31,0,0,0,32,1,0,0,0,0,,,,,,,,,,,,,,,,,,,58355,2004-09-30
,,740,0,15,0,827,102,0,0,0,0,,,,,,,,,,,,,,,,,,,58551,2004-09-30
,,1863,472,243,0,1719,571,0,0,0,0,,,,,,,,,,,,,,,,,,,58636,2004-09-30
,,282,155,6,0,299,178,0,0,0,0,,,,,,,,,,,,,,,,,,,58757,2004-09-30
,,37110,4911,2011,0,34898,4710,0,0,0,0,,,,,,,,,,,,,,,,,,,58971,2004-09-30
,,607,59,0,0,550,2,0,0,0,0,,,,,,,,,,,,,,,,,,,59259,2004-09-30
,,3418,390,85,0,3267,324,0,0,0,0,,,,,,,,,,,,,,,,,,,59316,2004-09-30
,,774,0,2,0,875,103,0,0,0,0,,,,,,,,,,,,,,,,,,,59352,2004-09-30
,,84,0,0,0,84,0,0,0,0,0,,,,,,,,,,,,,,,,,,,59679,2004-09-30
,,164,40,12,0,169,57,0,0,0,0,,,,,,,,,,,,,,,,,,,59754,2004-09-30
,,728535,85111,53289,0,803029,212843,-51,,,1245,,,,,,,,,,,,,,,,,,,60143,2004-09-30
,,1005,0,4,0,1006,5,0,0,0,0,,,,,,,,,,,,,,,,,,,60219,2004-09-30
,,2485,370,84,0,2323,292,0,0,0,0,,,,,,,,,,,,,,,,,,,60330,2004-09-30
,,1395,15,145,0,1539,304,0,0,0,0,,,,,,,,,,,,,,,,,,,60433,2004-09-30
,,405,1,2,0,404,0,0,0,0,0,,,,,,,,,,,,,,,,,,,60545,2004-09-30
,,356,18,2,0,399,63,0,0,0,0,,,,,,,,,,,,,,,,,,,60554,2004-09-30
,,1720,295,185,0,2070,830,0,0,0,0,,,,,,,,,,,,,,,,,,,60648,2004-09-30
,,6440,1547,373,0,5874,1354,0,0,0,0,,,,,,,,,,,,,,,,,,,61122,2004-09-30
,,7456,6465,1420,0,7979,8408,0,0,0,0,,,,,,,,,,,,,,,,,,,61355,2004-09-30
,,487,14,1,0,472,0,0,0,0,0,,,,,,,,,,,,,,,,,,,61476,2004-09-30
,,1792,180,3,0,1750,141,0,0,0,0,,,,,,,,,,,,,,,,,,,61533,2004-09-30
,,1838,70,91,0,1686,9,0,0,0,0,,,,,,,,,,,,,,,,,,,61757,2004-09-30
,,481,0,4,0,494,17,0,0,0,0,,,,,,,,,,,,,,,,,,,61832,2004-09-30
,,224,30,21,0,223,50,0,0,0,0,,,,,,,,,,,,,,,,,,,61953,2004-09-30
,,340,4,46,0,342,52,0,0,0,0,,,,,,,,,,,,,,,,,,,62044,2004-09-30
,,45567,5702,2337,0,42907,5379,0,0,0,0,,,,,,,,,,,,,,,,,,,62101,2004-09-30
,,540,80,47,0,443,30,0,0,0,0,,,,,,,,,,,,,,,,,,,62147,2004-09-30
,,699,45,21,0,674,41,0,0,0,0,,,,,,,,,,,,,,,,,,,62651,2004-09-30
,,866,0,14,0,879,27,0,0,0,0,,,,,,,,,,,,,,,,,,,63050,2004-09-30
,,148056,0,16552,0,165986,22187,-12295,0,0,0,,,,,,,,,,,,,,,,,,,63069,2004-09-30
,,7506,2325,531,0,6116,1466,0,0,0,0,,,,,,,,,,,,,,,,,,,63078,2004-09-30
,,300,70,14,0,311,91,-4,0,0,0,,,,,,,,,,,,,,,,,,,63201,2004-09-30
,,1115,100,33,0,1163,181,0,0,0,0,,,,,,,,,,,,,,,,,,,63359,2004-09-30
,,5330,0,148,0,5182,0,0,0,0,0,,,,,,,,,,,,,,,,,,,63573,2004-09-30
,,2042,277,172,0,1909,316,0,0,0,0,,,,,,,,,,,,,,,,,,,63733,2004-09-30
,,1112,0,8,0,1155,51,0,0,0,0,,,,,,,,,,,,,,,,,,,63742,2004-09-30
,,87,0,17,0,91,21,0,0,0,0,,,,,,,,,,,,,,,,,,,63751,2004-09-30
,,554,68,0,0,487,1,0,0,0,0,,,,,,,,,,,,,,,,,,,64150,2004-09-30
,,3160,600,240,0,3476,1156,0,0,0,0,,,,,,,,,,,,,,,,,,,64543,2004-09-30
,,385,108,8,0,288,19,0,0,0,0,,,,,,,,,,,,,,,,,,,64552,2004-09-30
,,15407,4486,704,0,14355,4138,0,0,0,0,,,,,,,,,,,,,,,,,,,64619,2004-09-30
,,1153,257,18,0,1118,240,0,0,0,0,,,,,,,,,,,,,,,,,,,64646,2004-09-30
,,1542,90,40,0,1494,82,0,0,0,0,,,,,,,,,,,,,,,,,,,64730,2004-09-30
,,1054,60,3,0,995,4,0,0,0,0,,,,,,,,,,,,,,,,,,,64758,2004-09-30
,,3534,0,0,0,3534,0,0,0,0,0,,,,,,,,,,,,,,,,,,,65205,2004-09-30
,,913,345,1,0,926,359,0,0,0,0,,,,,,,,,,,,,,,,,,,65241,2004-09-30
,,253,0,0,0,253,0,0,0,0,0,,,,,,,,,,,,,,,,,,,65513,2004-09-30
,,1681,221,18,0,1455,13,0,,,0,,,,,,,,,,,,,,,,,,,65559,2004-09-30
,,7570,340,156,0,7273,199,0,0,0,0,,,,,,,,,,,,,,,,,,,65746,2004-09-30
,,6963,540,200,0,6223,486,486,0,0,0,,,,,,,,,,,,,,,,,,,65858,2004-09-30
,,3674,2275,402,0,2152,1155,0,0,0,0,,,,,,,,,,,,,,,,,,,66015,2004-09-30
,,484,45,21,0,491,73,0,0,0,0,,,,,,,,,,,,,,,,,,,66154,2004-09-30
,,3606,100,36,0,3473,3,0,0,0,0,,,,,,,,,,,,,,,,,,,66172,2004-09-30
,,2582,-250,187,0,2866,221,0,0,0,0,,,,,,,,,,,,,,,,,,,66275,2004-09-30
,,1786,117,45,0,1657,33,0,0,0,0,,,,,,,,,,,,,,,,,,,66837,2004-09-30
,,3314,1017,269,0,2979,951,0,0,0,0,,,,,,,,,,,,,,,,,,,66846,2004-09-30
,,4564,950,178,0,4555,1119,0,0,0,0,,,,,,,,,,,,,,,,,,,66903,2004-09-30
,,272,12,14,0,246,0,0,0,0,0,,,,,,,,,,,,,,,,,,,67142,2004-09-30
,,2408,600,41,0,1837,70,0,0,0,0,,,,,,,,,,,,,,,,,,,67151,2004-09-30
,,2923,300,2,0,2638,17,0,0,0,0,,,,,,,,,,,,,,,,,,,67209,2004-09-30
,,11,4,1,0,11,5,0,0,0,0,,,,,,,,,,,,,,,,,,,67254,2004-09-30
,,106137,64139,18264,12671,97475,61070,0,0,0,0,,,,,,,,,,,,,,,,,,,67311,2004-09-30
,,723,135,12,0,626,50,0,0,0,0,,,,,,,,,,,,,,,,,,,67414,2004-09-30
,,2716,364,2,0,2756,406,0,0,0,0,,,,,,,,,,,,,,,,,,,67777,2004-09-30
,,1504,0,13,0,1506,15,0,0,0,0,,,,,,,,,,,,,,,,,,,68345,2004-09-30
,,492,0,28,0,464,0,0,0,0,0,,,,,,,,,,,,,,,,,,,68448,2004-09-30
,,976,405,22,0,840,278,-13,0,0,0,,,,,,,,,,,,,,,,,,,68756,2004-09-30
,,1068,526,52,0,1804,1314,0,0,0,0,,,,,,,,,,,,,,,,,,,68831,2004-09-30
,,1174,192,23,0,981,22,0,,,0,,,,,,,,,,,,,,,,,,,68840,2004-09-30
,,3032,180,44,0,2899,91,0,0,0,0,,,,,,,,,,,,,,,,,,,68859,2004-09-30
,,939,0,15,0,937,13,0,0,0,0,,,,,,,,,,,,,,,,,,,68943,2004-09-30
,,4316,827,21,0,3825,357,0,0,0,0,,,,,,,,,,,,,,,,,,,69333,2004-09-30
,,537,185,0,0,456,104,0,,,0,,,,,,,,,,,,,,,,,,,69351,2004-09-30
,,84,0,0,0,84,0,0,0,0,0,,,,,,,,,,,,,,,,,,,69650,2004-09-30
,,3958,632,105,0,3523,302,0,0,0,0,,,,,,,,,,,,,,,,,,,69678,2004-09-30
,,145,13,7,0,151,26,0,0,0,0,,,,,,,,,,,,,,,,,,,69847,2004-09-30
,,2358,11,16,0,2350,19,0,0,0,0,,,,,,,,,,,,,,,,,,,70049,2004-09-30
,,333,68,33,0,332,100,0,0,0,0,,,,,,,,,,,,,,,,,,,70058,2004-09-30
,,114,0,0,0,114,0,0,0,0,0,,,,,,,,,,,,,,,,,,,70076,2004-09-30
,,595,0,4,0,595,4,0,0,0,0,,,,,,,,,,,,,,,,,,,70151,2004-09-30
,,1043,-35,8,0,1170,100,0,0,0,0,,,,,,,,,,,,,,,,,,,70218,2004-09-30
,,126,0,4,0,122,0,0,0,0,0,,,,,,,,,,,,,,,,,,,70254,2004-09-30
,,1524,132,17,0,1414,39,0,0,0,0,,,,,,,,,,,,,,,,,,,70414,2004-09-30
,,1606,0,250,0,1732,376,0,0,0,0,,,,,,,,,,,,,,,,,,,70638,2004-09-30
,,123,35,8,0,111,31,0,0,0,0,,,,,,,,,,,,,,,,,,,70955,2004-09-30
,,4444,0,57,0,4559,172,0,0,0,0,,,,,,,,,,,,,,,,,,,71318,2004-09-30
,,1281,90,3,0,1615,2,-425,0,0,0,,,,,,,,,,,,,,,,,,,71457,2004-09-30
,,62,0,5,0,60,3,0,0,0,0,,,,,,,,,,,,,,,,,,,71859,2004-09-30
,,1208,130,5,0,1150,77,0,0,0,0,,,,,,,,,,,,,,,,,,,72258,2004-09-30
,,777,143,45,0,874,285,0,0,0,0,,,,,,,,,,,,,,,,,,,72351,2004-09-30
,,414,156,5,0,408,155,0,0,0,0,,,,,,,,,,,,,,,,,,,72454,2004-09-30
,,19815,74,556,0,4276,224,15133,0,0,0,,,,,,,,,,,,,,,,,,,72614,2004-09-30
,,423,405,23,0,208,213,0,0,0,0,,,,,,,,,,,,,,,,,,,72678,2004-09-30
,,644,0,25,5,624,0,0,0,0,0,,,,,,,,,,,,,,,,,,,73031,2004-09-30
,,5147,1174,179,0,4560,766,0,0,0,0,,,,,,,,,,,,,,,,,,,73116,2004-09-30
,,481,20,16,0,452,7,0,0,0,0,,,,,,,,,,,,,,,,,,,73152,2004-09-30
,,2085,563,449,0,1421,348,0,0,0,0,,,,,,,,,,,,,,,,,,,73554,2004-09-30
,,760,150,182,0,929,501,0,0,0,0,,,,,,,,,,,,,,,,,,,73956,2004-09-30
,,606,90,6,0,528,18,0,0,0,0,,,,,,,,,,,,,,,,,,,74056,2004-09-30
,,4508,400,266,0,3993,151,0,0,0,0,,,,,,,,,,,,,,,,,,,74140,2004-09-30
,,207,8,1,0,198,0,0,0,0,0,,,,,,,,,,,,,,,,,,,74159,2004-09-30
,,307,0,0,0,307,0,0,0,0,0,,,,,,,,,,,,,,,,,,,74337,2004-09-30
,,2417,343,12,0,2101,39,0,0,0,0,,,,,,,,,,,,,,,,,,,74403,2004-09-30
,,66,0,0,0,66,0,0,0,0,0,,,,,,,,,,,,,,,,,,,74449,2004-09-30
,,417,40,1,0,396,20,0,0,0,0,,,,,,,,,,,,,,,,,,,74458,2004-09-30
,,2641,550,27,0,2887,823,0,0,0,0,,,,,,,,,,,,,,,,,,,75053,2004-09-30
,,14,20,7,0,6,19,0,0,0,0,,,,,,,,,,,,,,,,,,,75259,2004-09-30
,,1960,30,68,0,1878,16,0,0,0,0,,,,,,,,,,,,,,,,,,,75446,2004-09-30
,,784,48,121,0,674,59,0,0,0,0,,,,,,,,,,,,,,,,,,,75455,2004-09-30
,,945,232,16,0,768,71,0,0,0,0,,,,,,,,,,,,,,,,,,,75558,2004-09-30
,,204211,-7675,20782,0,234798,44920,1226,0,0,0,,,,,,,,,,,,,,,,,,,75633,2004-09-30
,,818,125,20,0,699,26,0,0,0,0,,,,,,,,,,,,,,,,,,,75651,2004-09-30
,,1998,80,172,0,2098,352,0,0,0,0,,,,,,,,,,,,,,,,,,,75857,2004-09-30
,,1127,450,289,0,818,430,0,0,0,0,,,,,,,,,,,,,,,,,,,76050,2004-09-30
,,1115,-600,268,0,1785,338,0,0,0,0,,,,,,,,,,,,,,,,,,,76135,2004-09-30
,,726,15,63,0,809,161,0,0,0,0,,,,,,,,,,,,,,,,,,,76153,2004-09-30
,,2498489,78526,151124,118000,2941000,391384,-162777,0,74838,20100,,,,,,,,,,,,,,,,,,,76201,2004-09-30
,,691,104,23,0,635,71,0,0,0,0,,,,,,,,,,,,,,,,,,,76443,2004-09-30
,,1033,12,100,0,1033,112,0,0,0,0,,,,,,,,,,,,,,,,,,,76854,2004-09-30
,,224,101,34,0,175,86,0,0,0,0,,,,,,,,,,,,,,,,,,,77150,2004-09-30
,,431,95,11,0,447,122,0,0,0,0,,,,,,,,,,,,,,,,,,,77253,2004-09-30
,,2285,388,42,0,2107,252,0,0,0,0,,,,,,,,,,,,,,,,,,,77347,2004-09-30
,,6594,546,129,0,6597,678,0,0,0,0,,,,,,,,,,,,,,,,,,,77374,2004-09-30
,,426,113,12,0,314,13,0,0,0,0,,,,,,,,,,,,,,,,,,,77422,2004-09-30
,,9335,7285,53,0,9985,7988,0,0,0,0,,,,,,,,,,,,,,,,,,,77758,2004-09-30
,,5190,585,679,0,6179,2253,0,0,0,0,,,,,,,,,,,,,,,,,,,77851,2004-09-30
,,1277,25,4,0,1307,59,0,0,0,0,,,,,,,,,,,,,,,,,,,78036,2004-09-30
,,791,11,55,0,863,138,0,0,0,0,,,,,,,,,,,,,,,,,,,78054,2004-09-30
,,343,68,30,0,283,38,0,0,0,0,,,,,,,,,,,,,,,,,,,78157,2004-09-30
,,304,0,21,0,305,22,0,0,0,0,,,,,,,,,,,,,,,,,,,78241,2004-09-30
,,232,37,1,0,194,0,0,0,0,0,,,,,,,,,,,,,,,,,,,78559,2004-09-30
,,783,60,7,0,747,31,0,0,0,0,,,,,,,,,,,,,,,,,,,78643,2004-09-30
,,62,0,6,0,56,0,0,0,0,0,,,,,,,,,,,,,,,,,,,78858,2004-09-30
,,75,0,0,0,78,3,0,0,0,0,,,,,,,,,,,,,,,,,,,79042,2004-09-30
,,769,60,47,0,930,268,0,0,0,0,,,,,,,,,,,,,,,,,,,79127,2004-09-30
,,1300,148,62,0,1133,43,0,0,0,0,,,,,,,,,,,,,,,,,,,79145,2004-09-30
,,234,0,39,0,215,20,0,0,0,0,,,,,,,,,,,,,,,,,,,79257,2004-09-30
,,1193,40,7,0,1148,2,0,0,0,0,,,,,,,,,,,,,,,,,,,79855,2004-09-30
,,10,0,0,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,80020,2004-09-30
,,1621,300,126,0,1789,594,0,0,0,0,,,,,,,,,,,,,,,,,,,80150,2004-09-30
,,667,75,73,0,629,110,0,0,0,0,,,,,,,,,,,,,,,,,,,80431,2004-09-30
,,270,3,16,0,261,10,0,0,0,0,,,,,,,,,,,,,,,,,,,80552,2004-09-30
,,1460,520,28,0,997,85,0,0,0,0,,,,,,,,,,,,,,,,,,,80936,2004-09-30
,,967,180,7,0,937,157,0,0,0,0,,,,,,,,,,,,,,,,,,,81054,2004-09-30
,,526,101,2,0,450,27,0,0,0,0,,,,,,,,,,,,,,,,,,,81429,2004-09-30
,,697,90,0,0,607,0,0,0,0,0,,,,,,,,,,,,,,,,,,,82033,2004-09-30
,,313,0,4,0,309,0,0,0,0,0,,,,,,,,,,,,,,,,,,,82257,2004-09-30
,,278,-5,55,0,251,23,0,0,0,0,,,,,,,,,,,,,,,,,,,82350,2004-09-30
,,354,12,1,0,346,5,0,0,0,0,,,,,,,,,,,,,,,,,,,82659,2004-09-30
,,963,233,4,0,739,13,0,0,0,0,,,,,,,,,,,,,,,,,,,83151,2004-09-30
,,93,8,0,0,85,0,0,0,0,0,,,,,,,,,,,,,,,,,,,83236,2004-09-30
,,23553,1265,1164,0,25293,3986,-183,0,0,0,,,,,,,,,,,,,,,,,,,83311,2004-09-30
